source,target,sign,consistency
ELAVL1,EIF4E,1,TRUE
ELAVL1,TP53,1,TRUE
ELAVL1,TRIB3,1,TRUE
EP300,DDX5,1,TRUE
EP300,DUSP1,1,TRUE
EP300,HDAC6,-1,TRUE
EP300,HIF1A,1,TRUE
EP300,PARP1,1,TRUE
EP300,SMAD3,1,TRUE
EP300,SMAD4,1,TRUE
EP300,TP53,1,TRUE
EP300,YY1,1,TRUE
FN1,RAC1,1,TRUE
G6PD,Enzyme7544__G6PD,1,TRUE
GRB10,ABL1,1,TRUE
GRB10,AKT1,1,TRUE
GRB10,PIK3CA,1,TRUE
GSK3A,BCL3,-1,TRUE
GSK3A,CREB1,1,TRUE
GSK3A,CTNNB1,-1,TRUE
GSK3A,JUN,-1,TRUE
Enzyme7544__G6PD,"Metab__6-O-phosphonato-D-glucono-1,5-lactone(2-)_c",1,TRUE
HDAC1,SMAD3,-1,TRUE
HDAC1,SMAD4,-1,TRUE
HDAC1,TP53,-1,TRUE
HDAC6,ELAVL1,-1,TRUE
HDAC6,HSP90AA1,1,TRUE
HIF1A,BNIP3,1,TRUE
HIF1A,TP53,1,TRUE
HMGB1,TP53,1,TRUE
HNRNPK,TP53,1,TRUE
HSP90AA1,AKT1,1,TRUE
HSP90AA1,HIF1A,-1,TRUE
HSP90AA1,TP53,-1,TRUE
IRF3,CREBBP,1,TRUE
IRF3,EP300,1,TRUE
IRS1,AKT1,1,TRUE
IRS1,PIK3CA,1,TRUE
KAT5,APP,1,TRUE
KAT5,PRKDC,1,TRUE
KAT5,TP53,1,TRUE
KAT5,ULK1,1,TRUE
MAPK1,CAD,1,TRUE
MAPK1,CDK2,1,TRUE
MAPK1,CREB1,1,TRUE
MAPK1,CREBBP,1,TRUE
MAPK1,CTTN,1,TRUE
MAPK1,E2F1,1,TRUE
MAPK1,EIF2AK2,1,TRUE
MAPK1,EP300,1,TRUE
MAPK1,HIF1A,1,TRUE
MAPK1,IRS1,-1,TRUE
MAPK1,MAPKAPK5,1,TRUE
MAPK1,NUP50,-1,TRUE
MAPK1,PARP1,1,TRUE
MAPK1,PFAS,1,TRUE
MAPK1,SMAD3,1,TRUE
MAPK1,SMAD4,1,TRUE
MAPK1,SPHK2,1,TRUE
MAPK1,TCF3,-1,TRUE
MAPK1,TP53,1,TRUE
MAPK1,TSC1,-1,TRUE
MAPK1,TSC2,-1,TRUE
MAPKAPK5,TP53,1,TRUE
MCM7,UBE3A,-1,TRUE
MDM2,EP300,-1,TRUE
MDM2,HNRNPK,-1,TRUE
MDM2,KAT5,-1,TRUE
MDM2,NUMB,-1,TRUE
MDM2,TP53,-1,TRUE
MDM2,TP53BP1,-1,TRUE
MTOR,AKT1,1,TRUE
MTOR,GRB10,1,TRUE
MTOR,ULK1,-1,TRUE
NPM1,EIF2AK2,-1,TRUE
NPM1,TP53,-1,TRUE
NUMB,APP,1,TRUE
NUMB,MDM2,-1,TRUE
NUMB,TP53,1,TRUE
NUP50,XPO1,1,TRUE
PAK2,ABL1,1,TRUE
PAK2,JUN,1,TRUE
PARP1,AURKB,-1,TRUE
PARP1,E2F1,1,TRUE
PARP1,HIF1A,1,TRUE
PARP1,TP53,1,TRUE
PIDD1,PRKDC,1,TRUE
PIK3CA,AKT1,1,TRUE
PIK3CA,RAC1,1,TRUE
PMAIP1,BCL2L1,-1,TRUE
PPP2R5C,AKT1,-1,TRUE
PPP2R5C,BAD,1,TRUE
PPP2R5C,GSK3A,1,TRUE
PRKDC,CHEK2,1,TRUE
PRKDC,FH,1,TRUE
PRKDC,IRF3,1,TRUE
PRKDC,TP53,1,TRUE
RAC1,AKT1,1,TRUE
RAC1,ARHGEF2,1,TRUE
RAC1,FN1,1,TRUE
RAC1,PAK2,1,TRUE
RAC1,PIK3CA,1,TRUE
RASSF1,MDM2,-1,TRUE
RB1CC1,TP53,1,TRUE
RB1CC1,TSC1,-1,TRUE
RHEB,MTOR,1,TRUE
S100A4,MDM2,-1,TRUE
S100A4,TP53,1,TRUE
SKP2,EP300,-1,TRUE
SKP2,SMAD4,-1,TRUE
SMAD3,BRCA1,-1,TRUE
SMAD3,CREBBP,1,TRUE
SMAD3,E2F4,1,TRUE
SMAD3,SMAD4,1,TRUE
SMAD3,TFDP1,1,TRUE
SMAD4,CREB1,1,TRUE
SMAD4,CREBBP,1,TRUE
SMAD4,E2F4,1,TRUE
SMAD4,TFDP1,1,TRUE
SOS1,RAC1,1,TRUE
SPHK2,HDAC1,-1,TRUE
STEAP3,BNIP3L,1,TRUE
TFDP1,E2F1,1,TRUE
TKT,Enzyme3782__TKT,1,TRUE
TKT,Enzyme3782__TKT_reverse,1,TRUE
TKT,Enzyme7328__TKT,1,TRUE
TKT,Enzyme7328__TKT_reverse,1,TRUE
TP53,BBC3,1,TRUE
TP53,BCL2L1,-1,TRUE
TP53,BID,1,TRUE
TP53,BNIP3L,1,TRUE
TP53,DUSP1,1,TRUE
TP53,G6PD,-1,TRUE
TP53,HMGB1,1,TRUE
TP53,P4HA2,1,TRUE
TP53,PIDD1,1,TRUE
TP53,PMAIP1,1,TRUE
TP53,PRC1,-1,TRUE
TP53,S100A4,1,TRUE
TP53,STEAP3,1,TRUE
TP53BP1,TP53,1,TRUE
TRIB3,AKT1,-1,TRUE
TSC2,MTOR,1,TRUE
TSC2,TSC1,1,TRUE
TTK,ABL1,-1,TRUE
TTK,PRC1,-1,TRUE
TTK,TP53,1,TRUE
UBE3A,TP53,-1,TRUE
UBE3A,TSC2,1,TRUE
ULK1,BECN1,1,TRUE
ULK1,DAPK3,1,TRUE
ULK1,RB1CC1,1,TRUE
USP10,BECN1,1,TRUE
USP10,TP53,1,TRUE
VAV2,RAC1,1,TRUE
VHL,TP53,1,TRUE
XPO1,TP53,-1,TRUE
YY1,TP53,1,TRUE
