Node1,Node2,Sign,Weight
HIF1A,ETS1,1,1
HIF1A,HSP90B1,1,1
HIF1A,MET,1,1
HIF1A,MIF,1,1
HIF1A,PKM,1,1
HIF1A,SERPINE1,1,1
HIF1A,TFRC,1,1
HIF1A,TIMP1,1,1
HIF1A,TP53,1,1
HIF1A,TWIST1,1,1
HRAS,JUN,1,1
HRAS,MAPK1,1,1
HRAS,MAPK8,1,1
HRAS,PIK3R1,1,1
HRAS,RAF1,1,1
HSF1,HSP90B1,1,1
HSF1,PRKDC,1,1
HSP90AA1,RAF1,1,1
HSP90AA1,TGFBR1,1,1
HSP90B1,LRP1,1,1
IKBKG,CHUK,1,1
IKBKG,NFKB1,1,1
IKBKG,RELA,1,1
IRAK1,CHUK,1,1
IRAK1,IKBKG,1,1
IRAK1,MAP3K7,1,1
IRAK1,STAT3,1,1
IRAK1,TRAF6,1,1
ITGB1,PRKACA,1,1
ITGB1,PTK2B,1,1
JUN,EGR1,1,1
JUN,ETS1,1,1
JUN,FOSL1,1,1
JUN,FOSL2,1,1
JUN,MMP2,1,1
JUN,PLAUR,1,1
JUN,SMAD4,1,1
JUN,SMAD7,1,1
JUN,TGFB1,1,1
JUN,VDR,1,1
JUN,VIM,1,1
JUND,FOSL1,1,1
JUND,TGFB1,1,1
KAT2A,MYC,1,1
KAT2A,SMAD2,1,1
KAT2A,SMAD3,1,1
KAT2A,SMAD7,1,1
KAT5,MYC,1,1
KAT5,PRKDC,1,1
KAT5,TP53,1,1
KDM4C,HIF1A,1,1
LYN,BCAR1,1,1
LYN,MAPK3,1,1
LYN,PIK3R1,1,1
LYN,PRKCA,1,1
LYN,PRKCD,1,1
LYN,PTK2B,1,1
MAP2K1,ELK1,1,1
MAP2K1,FOXM1,1,1
MAP2K1,MAPK1,1,1
MAP2K1,MAPK14,1,1
MAP2K1,MAPK3,1,1
MAP2K1,MAPK8,1,1
MAP2K1,MAPK9,1,1
MAP2K1,RPS6KA4,1,1
MAP2K1,STAT3,1,1
MAP2K2,HSF1,1,1
MAP2K2,MAPK1,1,1
MAP2K2,MAPK3,1,1
MAP2K2,MAPK8,1,1
MAP2K2,STAT3,1,1
MAP2K4,MAPK1,1,1
MAP2K4,MAPK11,1,1
MAP2K4,MAPK12,1,1
MAP2K4,MAPK14,1,1
MAP2K4,MAPK3,1,1
MAP2K4,MAPK8,1,1
MAP2K4,MAPK9,1,1
MAP2K4,PRKCD,1,1
MAP3K14,CHUK,1,1
MAP3K14,IKBKG,1,1
MAP3K14,MAPK1,1,1
MAP3K14,MAPK3,1,1
MAP3K14,RELA,1,1
MAP3K14,STAT3,1,1
MAP3K7,CHUK,1,1
MAP3K7,IKBKG,1,1
MAP3K7,MAP2K4,1,1
MAP3K7,MAP3K14,1,1
MAP3K7,MAPK14,1,1
MAP3K7,MAPK8,1,1
MAP3K7,NFKB1,1,1
MAP3K7,PRKCD,1,1
MAPK1,ATF2,1,1
MAPK1,ATF4,1,1
MAPK1,CDK2,1,1
MAPK1,CEBPB,1,1
MAPK1,CREB3,1,1
MAPK1,CREB3L1,1,1
MAPK1,CREB5,1,1
MAPK1,CREBBP,1,1
MAPK1,ELK1,1,1
MAPK1,ELK4,1,1
MAPK1,ETS1,1,1
MAPK1,HIF1A,1,1
MAPK1,JUN,1,1
MAPK1,JUND,1,1
MAPK1,MAPK3,1,1
MAPK1,MAPKAPK2,1,1
MAPK1,MAPKAPK5,1,1
MAPK1,MYC,1,1
MAPK1,PARP1,1,1
MAPK1,PRKACA,1,1
MAPK1,RAF1,1,1
MAPK1,RARA,1,1
MAPK1,RELA,1,1
MAPK1,RPS6KA1,1,1
MAPK1,RPS6KA3,1,1
MAPK1,RPS6KA4,1,1
MAPK1,RUNX1,1,0.25
MAPK1,SMAD2,1,1
MAPK1,SMAD3,1,1
MAPK1,SMAD4,1,1
MAPK1,SP1,1,1
MAPK1,SP3,1,1
MAPK1,SREBF1,1,1
MAPK1,SREBF2,1,1
MAPK1,STAT3,1,1
MAPK1,TP53,1,1
MAPK1,TWIST1,1,1
MAPK11,ATF2,1,1
MAPK11,ATF4,1,1
MAPK11,CREB3,1,1
MAPK11,CREB3L1,1,1
MAPK11,CREB5,1,1
MAPK11,ELK1,1,1
MAPK11,ELK4,1,1
MAPK11,HIF1A,1,1
MAPK11,JUN,1,1
MAPK11,MAP2K2,1,1
MAPK11,MAPK14,1,1
MAPK11,MAPK3,1,1
MAPK11,MAPKAPK5,1,1
MAPK11,MAX,1,1
MAPK11,RPS6KA4,1,1
MAPK11,SMAD2,1,1
MAPK11,TCF3,1,1
MAPK11,TP53,1,1
MAPK11,TWIST1,1,1
MAPK11,USF1,1,1
MAPK12,ATF2,1,1
MAPK12,ATF4,1,1
MAPK12,CREB3,1,1
MAPK12,CREB3L1,1,1
MAPK12,CREB5,1,1
MAPK12,ELK1,1,1
MAPK12,JUN,1,1
MAPK12,MAPKAPK2,1,1
MAPK12,MAPKAPK5,1,1
MAPK12,MAX,1,1
MAPK12,RPS6KA4,1,1
MAPK12,TP53,1,1
MAPK14,ATF2,1,1
MAPK14,ATF4,1,1
MAPK14,ATF6,1,1
MAPK14,CREB3,1,1
MAPK14,CREB3L1,1,1
MAPK14,CREB5,1,1
MAPK14,CSNK2B,1,1
MAPK14,ELK1,1,1
MAPK14,ELK4,1,1
MAPK14,ETS1,1,1
MAPK14,JUN,1,1
MAPK14,JUNB,1,1
MAPK14,MAP2K2,1,1
MAPK14,MAPKAPK2,1,1
MAPK14,MAPKAPK5,1,1
MAPK14,MAX,1,1
MAPK14,MYC,1,1
MAPK14,RARA,1,1
MAPK14,RELA,1,1
MAPK14,RPS6KA4,1,1
MAPK14,RUNX2,1,0.25
MAPK14,SMAD3,1,1
MAPK14,STAT3,1,1
MAPK14,TCF3,1,1
MAPK14,TP53,1,1
MAPK14,TWIST1,1,1
MAPK14,USF1,1,1
MAPK3,ATF2,1,1
MAPK3,ATF4,1,1
MAPK3,CEBPB,1,1
MAPK3,CREB3,1,1
MAPK3,CREB3L1,1,1
MAPK3,CREB5,1,1
MAPK3,ELK1,1,1
MAPK3,ELK4,1,1
MAPK3,ETS1,1,1
MAPK3,HIF1A,1,1
MAPK3,JUN,1,1
MAPK3,JUND,1,1
MAPK3,MAPK8,1,1
MAPK3,MAPKAPK2,1,1
MAPK3,MAZ,1,1
MAPK3,MYC,1,1
MAPK3,PAK1,-1,1
MAPK3,PTPN11,1,1
MAPK3,RAF1,1,1
MAPK3,RELA,1,1
MAPK3,RPS6KA1,1,1
MAPK3,RPS6KA3,1,1
MAPK3,RPS6KA4,1,1
MAPK3,RUNX2,1,0.25
MAPK3,SMAD1,1,1
MAPK3,SMAD2,1,1
MAPK3,SMAD3,1,1
MAPK3,SMAD4,1,1
MAPK3,SP1,1,1
MAPK3,SP3,1,1
MAPK3,SREBF1,1,1
MAPK3,SREBF2,1,1
MAPK3,STAT3,1,1
MAPK3,TP53,1,1
MAPK3,TWIST1,1,1
MAPK7,ETS1,1,1
MAPK7,MAPK8,1,1
MAPK7,RPS6KA1,1,1
MAPK8,ATF2,1,1
MAPK8,ELK1,1,1
MAPK8,ELK4,1,1
MAPK8,FOSL1,1,1
MAPK8,JUN,1,1
MAPK8,JUNB,1,1
MAPK8,JUND,1,1
MAPK8,KAT5,1,1
MAPK8,MAPK14,1,1
MAPK8,MYC,1,1
MAPK8,NCL,1,1
MAPK8,RARA,1,1
MAPK8,SMAD3,1,1
MAPK8,SMAD4,1,1
MAPK8,SP1,1,1
MAPK8,SRC,1,1
MAPK8,SRF,1,1
MAPK8,STAT3,1,1
MAPK8,TP53,1,1
MAPK8,TWIST1,1,1
MAPK9,ATF2,1,1
MAPK9,ELK1,1,1
MAPK9,ETS1,1,1
MAPK9,JUN,1,1
MAPK9,JUND,1,1
MAPK9,MYC,1,1
MAPK9,SMAD4,1,1
MAPK9,STAT3,1,1
MAPK9,TP53,1,1
MAPKAPK2,ARPC5,1,1
MAPKAPK2,HSF1,1,1
MAPKAPK2,MDM2,1,1
MAPKAPK2,PLK1,1,1
MAPKAPK2,SRF,1,1
MAPKAPK2,TCF3,1,1
MAPKAPK2,VIM,1,1
MAPKAPK5,MAPK8,1,1
MAPKAPK5,SMAD4,1,1
MAPKAPK5,TP53,1,1
MAX,MDM2,1,1
MAX,MNT,1,1
MAX,MXI1,1,1
MAX,MYC,1,1
MAX,TP53,1,1
MDM2,HIF1A,1,1
MDM2,RELA,1,1
MEN1,JUND,-1,1
MEN1,KMT2A,1,1
MEN1,NFKB1,-1,1
MET,PIK3R1,1,1
MET,STAT3,1,1
Metab__HMDB0000067_c,CAV1,1,1
Metab__HMDB0000067_c,MAPK1,1,1
Metab__HMDB0000067_c,MAPK3,1,1
Metab__HMDB0000067_c,NR1H2,1,1
Metab__HMDB0000067_c,SREBF2,1,1
Metab__HMDB0000148_c,Gene7347__GOT1_reverse,1,1
Metab__HMDB0000148_c,Gene7549__GLUL,1,1
Metab__HMDB0000187_c,Gene1766__orphanReacr1435,1,0.6
Metab__HMDB0000742_c,Gene1026__MTR,1,1
Metab__HMDB0000939_c,Gene3840__AHCY,1,0.5
Metab__HMDB0000939_c,Gene3840__AHCYL1,1,0.5
Metab__HMDB0000939_c,Gene6581__orphanReac3MHISc_reverse,1,1
MMP2,TGFB1,1,1
MNAT1,CDK1,1,1
MNAT1,CDK2,1,1
MNAT1,CDK4,1,1
MNAT1,RARA,1,1
MTOR,AKT3,1,1
MTOR,HIF1A,1,1
MTOR,STAT3,1,1
MUC1,LGALS3,1,0.25
MUC1,MAPK8,1,0.25
MYC,APEX1,1,1
MYC,CCNA2,1,1
MYC,CDK4,1,1
MYC,FOXM1,1,1
MYC,HSP90AA1,1,1
MYC,HSPA8,1,1
MYC,MNT,1,1
MYC,NCL,1,1
MYC,PCNA,1,1
MYC,SHMT1,1,0.53
MYC,SMAD2,1,1
MYC,SMAD3,1,1
MYC,SP1,1,1
MYC,TFRC,1,1
NDN,MYC,1,1
NDN,PIAS1,-1,1
NFIC,TFAP2A,1,1
NFKB1,B2M,1,1
NFKB1,CDK4,1,1
NFKB1,CREBBP,1,1
NFKB1,GATA3,1,0.01
NFKB1,IKBKG,1,1
NFKB1,JUN,1,1
NFKB1,JUNB,1,1
NFKB1,MMP2,1,1
NFKB1,MYC,1,1
NFKB1,PLAU,1,1
NFKB1,PLAUR,1,1
NFKB1,RELA,1,1
NFKB1,RIPK2,1,1
NFKB1,SERPINE1,1,1
NFKB1,TP53,1,1
NFKB1,TRAF2,1,1
NFKB1,VIM,1,1
NFYA,SP1,1,1
NFYA,SP3,1,1
NMI,MYC,-1,1
NR1H2,BHLHE40,1,1
NR1H2,RXRA,1,1
NR1H2,SREBF1,1,1
NSD1,Gene4788__NSD1,1,0.37
NSD1,Gene4789__NSD1,1,0.36
NSD1,Gene8252__NSD1,1,0.27
NSD1,RELA,1,1
PAK1,MEN1,1,1
PAK1,RHOA,-1,1
PARP1,HIF1A,1,1
PARP1,NFKB1,1,1
PARP1,TP53,1,1
PCNA,CDK2,1,1
PDIA3,STAT3,1,1
PDPK1,AKT3,1,1
PDPK1,HDLBP,1,1
PDPK1,ITGB1,1,1
PDPK1,MAP2K1,1,1
PDPK1,MAP2K2,1,1
PDPK1,MDM2,1,1
PDPK1,PKN1,1,1
PDPK1,PLK1,1,1
PDPK1,PRKACA,1,1
PDPK1,PRKCA,1,1
PDPK1,PRKCD,1,1
PDPK1,RPS6KA1,1,1
PDPK1,RPS6KA3,1,1
PDPK1,SMAD4,1,1
PDPK1,SMAD7,1,1
PELP1,STAT3,1,1
PIAS1,CREBBP,-1,1
PIAS1,SOX9,1,1
PIAS3,SMAD2,1,1
PIAS3,SMAD3,1,1
PIAS3,SMAD4,1,1
PIAS3,STAT3,1,1
PIK3R1,MAPK8,1,1
PIK3R1,PDPK1,1,1
PIK3R1,RAC1,1,1
PIK3R1,STAT3,1,1
PIM1,MDM2,1,1
PIM1,MYC,1,1
PIM1,RELA,1,1
PIN1,JUN,1,1
PIN1,MYC,1,1
PIN1,TP53,1,1
PKM,STAT3,1,1
PKN1,MAPK14,1,1
PKN1,RAF1,1,1
PKN1,VIM,1,1
PLAU,LRP1,1,1
PLAU,PLAUR,1,1
PLD2,Gene6254__PLD2,1,0.47
PLD2,MAPK1,1,0.47
PLD2,MAPK3,1,0.47
PLK1,FOXM1,1,1
PLK1,MDM2,1,1
PLK1,MYC,1,1
PLK1,PIN1,1,1
PLK1,VIM,1,1
PPP1CA,AXIN1,-1,1
PPP1CA,MAPK1,-1,1
PPP1CA,MAPK3,-1,1
PPP1CA,SP1,-1,1
PPP1CA,SP3,-1,1
PPP1CA,STAT3,-1,1
PPP1CA,TP53,-1,1
PPP2CA,AXIN1,1,1
PPP2CA,MDM2,1,1
PPP2CA,MYC,1,1
PPP2CA,PAK1,-1,1
PPP2CA,RAF1,1,1
PPP2CA,SMAD2,1,1
PPP2CA,SMAD3,1,1
PPP2CA,SP1,1,1
PPP2CA,TP53,1,1
PPP2R5A,MYC,1,1
PPP2R5A,TGFBR1,1,1
PPP2R5D,AXIN1,-1,1
PPP2R5D,MYC,-1,1
PRKACA,ATF1,1,1
PRKACA,ATF2,1,1
PRKACA,CREBBP,1,1
PRKACA,HSF1,1,1
PRKACA,ITGB1,1,1
PRKACA,LRP1,1,1
PRKACA,MAPK1,1,1
PRKACA,MTOR,1,1
PRKACA,NFKB1,1,1
PRKACA,PIM1,1,1
PRKACA,RAF1,1,1
PRKACA,RARA,1,1
PRKACA,RELA,1,1
PRKACA,RHOA,1,1
PRKACA,SRC,1,1
PRKACA,SRF,1,1
PRKACA,STK11,1,1
PRKACA,TFAP2A,1,1
PRKCA,ATF2,1,1
PRKCA,CSPG4,1,1
PRKCA,ELK1,1,1
PRKCA,HRAS,1,1
PRKCA,ITGB1,1,1
PRKCA,LRP1,1,1
PRKCA,MAPK1,1,1
PRKCA,MAPK3,1,1
PRKCA,MTOR,1,1
PRKCA,NFE2L2,1,1
PRKCA,PLD2,1,0.47
PRKCA,PTK2B,1,1
PRKCA,PTPN11,1,1
PRKCA,RAC1,1,1
PRKCA,RAF1,1,1
PRKCA,RARA,1,1
PRKCA,RELA,1,1
PRKCA,RHOA,1,1
PRKCA,SRF,1,1
PRKCA,STAT3,1,1
PRKCA,TP53,1,1
PRKCA,VIM,1,1
PRKCD,CDK9,1,1
PRKCD,KLF5,1,1
PRKCD,MAP2K1,1,1
PRKCD,MAPK1,1,1
PRKCD,MAPK8,1,1
PRKCD,MUC1,1,0.25
PRKCD,NFE2L2,1,1
PRKCD,PLD2,1,0.47
PRKCD,PTK2B,1,1
PRKCD,RAF1,1,1
PRKCD,RELA,1,1
PRKCD,STAT3,1,1
PRKCD,TP53,1,1
PRKDC,MAPK8,1,1
PRKDC,MDM2,1,1
PRKDC,SRF,1,1
PRKDC,TP53,1,1
PRKDC,USF1,1,1
PTK2B,RAC1,1,1
PTK2B,STAT3,1,1
PTPN11,HRAS,1,1
PTPN11,SRC,1,1
PTPN11,STAT3,1,1
PXK,PRKACA,1,1
RAC1,FN1,1,1
RAC1,MAP2K1,1,1
RAC1,MAP2K2,1,1
RAC1,MAP2K4,1,1
RAC1,MAPK1,1,1
RAC1,MAPK8,1,1
RAC1,MAPK9,1,1
RAC1,PIK3R1,1,1
RAC1,PRKCD,1,1
RAC1,ROCK1,1,1
RAC1,STAT3,1,1
RAF1,MAP2K1,1,1
RAF1,MAP2K2,1,1
RAF1,RELA,1,1
RALA,MAPK8,1,1
RALA,MAPK9,1,1
RALA,PLD2,1,0.47
RALA,SRC,1,1
RARA,PRKCA,1,1
RARA,RXRA,1,1
RARA,THRA,1,1
RELA,CDK4,1,1
RELA,EGR1,1,1
RELA,EPAS1,1,1
RELA,JUN,1,1
RELA,MET,1,1
RELA,MMP2,1,1
RELA,MYC,1,1
RELA,NFKB1,1,1
RELA,PLAU,1,1
RELA,PLAUR,1,1
RELA,RIPK2,1,1
RELA,SERPINE1,1,1
RELA,SP1,1,1
RELA,TRAF2,1,1
RFX1,MYC,-1,1
RFX1,PCNA,-1,1
RHOA,MAPK1,1,1
RHOA,MAPK3,1,1
RHOA,MAPK8,1,1
RHOA,PKN1,1,1
RHOA,ROCK1,1,1
RIPK2,CHUK,1,1
RIPK2,IKBKG,1,1
RIPK2,MAP3K7,1,1
RIPK2,MAPK14,1,1
RIPK2,MAPK8,1,1
RIPK2,PRKCD,1,1
ROCK1,MAP2K4,1,1
ROCK1,MAPK8,1,1
ROCK1,VIM,1,1
RPS6KA1,SRF,1,1
RPS6KA3,ATF4,1,1
RPS6KA3,SRF,1,1
RPS6KA4,ATF1,1,1
RPS6KA4,ATF2,1,1
RPS6KA4,ATF4,1,1
RPS6KA4,CREB3,1,1
RPS6KA4,CREB3L1,1,1
RPS6KA4,CREB5,1,1
RPS6KA4,MDM2,1,1
RPS6KA4,RELA,1,1
RUNX1,LGALS3,1,0.25
RUNX2,CREBBP,1,0.25
RUNX2,JUN,1,0.25
RUNX2,LGALS3,1,0.25
RXRA,SREBF1,1,1
SEMA7A,ITGB1,1,1
SERPINE1,LRP1,1,1
SHMT1,Gene7548__SHMT1_reverse,1,0.53
SHMT1,Gene808__SHMT1_reverse,1,0.4
SMAD1,DVL1,1,1
SMAD1,RUNX2,1,0.25
SMAD1,SMAD4,1,1
SMAD2,CREBBP,1,1
SMAD2,E2F4,1,1
SMAD2,SMAD1,1,1
SMAD2,SMAD3,1,1
SMAD2,SMAD4,1,1
SMAD2,SP1,1,1
SMAD3,COL1A1,1,1
SMAD3,CREBBP,1,1
SMAD3,E2F4,1,1
SMAD3,JUN,1,1
SMAD3,MAX,1,1
SMAD3,MET,1,1
SMAD3,SERPINE1,1,1
SMAD3,SMAD4,1,1
SMAD3,SMAD7,1,1
SMAD3,TFDP1,1,1
SMAD3,TIMP1,1,1
SMAD4,ATF1,1,1
SMAD4,ATF2,1,1
SMAD4,CREBBP,1,1
SMAD4,E2F4,1,1
SMAD4,JUN,1,1
SMAD4,MET,1,1
SMAD4,SERPINE1,1,1
SMAD4,SMAD7,1,1
SMAD4,TFDP1,1,1
SMAD5,SMAD4,1,1
SMAD7,ACVR1,1,1
SMAD7,MAP3K7,1,1
SMAD7,SMAD2,1,1
SMAD7,SMAD3,1,1
SMAD7,TGFBR1,1,1
SMARCA4,ZEB1,1,0.56
SMARCB1,MYC,1,1
SMARCB1,SMARCA4,1,0.56
SOX9,CEBPD,-1,1
SP1,CDK1,1,1
SP1,COL1A1,1,1
SP1,EGR1,1,1
SP1,HRAS,1,1
SP1,ITGA5,1,1
SP1,LDLR,1,1
SP1,MET,1,1
SP1,MIF,1,1
SP1,MMP2,1,1
SP1,MYC,1,1
SP1,NFKB1,1,1
SP1,PCNA,1,1
SP1,PIM1,1,1
SP1,PLAUR,1,1
SP1,RARA,1,1
SP1,RELA,1,1
SP1,SERPINE1,1,1
SP1,SMAD4,1,1
SP1,SP3,1,1
SP1,SREBF1,1,1
SP1,STK11,1,1
SP1,TGFB1,1,1
SP1,TIMP1,1,1
SP1,TP53,1,1
SP1,VIM,1,1
SP3,SP1,1,1
SPAG9,MAP2K4,1,1
SPAG9,MAPK11,1,1
SPAG9,MAPK14,1,1
SPAG9,MAX,1,1
SRC,ABL2,1,0.25
SRC,ADAM12,1,1
SRC,BCAR1,1,1
SRC,CAV1,1,1
SRC,CHUK,1,1
SRC,DDR2,1,1
SRC,HRAS,1,1
SRC,ITGB1,1,1
SRC,LRP1,1,1
SRC,MAP2K1,1,1
SRC,MAPK1,1,1
SRC,MAPK11,1,1
SRC,MAPK14,1,1
SRC,MUC1,1,0.25
SRC,PDPK1,1,1
SRC,PRKCD,1,1
SRC,PTK2B,1,1
SRC,RAC1,1,1
SRC,RAF1,1,1
SRC,RPS6KA3,1,1
SRC,RXRA,1,1
SRC,STAT3,1,1
SRCAP,CREBBP,1,1
SREBF1,LDLR,1,1
SREBF1,PKM,1,1
SREBF2,LDLR,1,1
SRF,EGR1,1,1
