Node1,Sign,Node2,Weight
GSK3B,-1,SREBF1,0.03
GSK3B,1,TP53,0.13
GSTP1,1,TRAF2,1
HDAC2,-1,MYC,1
HIF1A,1,E2F3,0.3
HIF1A,1,MIF,0.3
HIF1A,1,PKM,0.3
ID1,-1,TCF12,1
IL27RA,1,STAT1,1
KAT2A,1,MYC,1
KAT5,1,ATM,1
KAT5,1,MYC,1
MAPK1,-1,GSK3B,0.13
MAPK1,-1,MAPK8,0.37
MAPK1,1,CDK2,1
MAPK1,1,CEBPB,0.58
MAPK1,1,CREB3,1
MAPK1,1,CSNK2A1,0.2
MAPK1,1,HIF1A,0.3
MAPK1,1,MAPK3,1
MAPK1,1,MYC,1
MAPK1,1,PARP1,1
MAPK1,1,PRKACA,0.3
MAPK1,1,SREBF1,0.19
MAPK1,1,SREBF2,1
MAPK3,-1,BRD4,1
MAPK3,-1,GSK3B,0.13
MAPK3,-1,PAK1,0.42
MAPK3,1,CEBPB,0.58
MAPK3,1,CREB3,1
MAPK3,1,HIF1A,0.3
MAPK3,1,MYC,1
MAPK3,1,PTPN11,0.63
MAPK3,1,SREBF1,0.19
MAPK3,1,SREBF2,1
MAPK8,-1,HSF1,0.37
MAPK8,1,SMAD4,0.37
MAPK8,1,SRC,0.37
MAPK8,1,STAT1,0.37
MAPK8,1,TP53,0.37
MDM2,-1,EP300,0.99
MDM2,-1,TP53,1
MDM2,1,HIF1A,0.3
MEN1,1,KMT2A,0.42
Metab__HMDB0000094_c,1,Gene168800001__SLC25A1,0.05
Metab__HMDB0000094_c,1,Gene220800002__SLC25A1,0.03
Metab__HMDB0000094_c,1,Gene221400002__SLC25A1,0.14
Metab__HMDB0000094_c,1,Gene618000003__SLC25A1,0.02
Metab__HMDB0000094_c,1,Gene982500001__SLC25A1,0.15
Metab__HMDB0000094_m,1,Gene220500001__SLC25A1,0.22
Metab__HMDB0000094_m,1,Gene616500001__SLC25A1,0.08
Metab__HMDB0000094_m,1,Gene616700002__SLC25A1,0.21
Metab__HMDB0000161_c,1,Gene5592__GPT2,0.51
Metab__HMDB0000243_c,1,Gene2346__PKM_reverse,0.51
Metab__HMDB0000263_c,1,Gene619000001__SLC25A1,0.93
Metab__HMDB0000263_c,1,Gene619100001__SLC25A1,0.07
MYC,1,CCNA2,1
MYC,1,CCNE1,1
MYC,1,CUL1,1
MYC,1,NCL,1
MYC,1,PCNA,1
NDN,-1,TP53,1
NDN,1,MYC,1
NFAT5,1,SLC5A3,0.38
NMI,-1,MYC,1
NMI,1,STAT1,1
NR2C2,1,CHUK,1
PAK1,1,MEN1,0.42
PAK2,-1,MYC,1
PAK2,1,ABL1,0.4
PARP1,1,HIF1A,0.3
PARP1,1,MYBL2,1
PCNA,1,CDK2,1
PIM1,1,MDM2,1
PIM1,1,MYC,1
PKM,1,Gene2346__PKM_reverse,0.49
PLD2,1,Gene6248__PLD2,0.62
PLD2,1,MAPK1,0.62
PLD2,1,MAPK3,0.62
PLK1,-1,TP53,1
PLK1,1,MDM2,1
PLK1,1,MYC,1
PPP2CA,-1,PAK1,0.42
PPP2CA,-1,PRKCA,1
PPP2CA,-1,TP53,1
PPP2CA,1,AXIN1,1
PPP2CA,1,MDM2,1
PPP2CA,1,MYC,1
PPP2CA,1,RBL2,0.42
PPP2CB,-1,ATM,1
PPP2CB,-1,MAPK1,1
PPP2CB,-1,MYC,1
PPP2CB,-1,RALA,0.32
PPP2CB,-1,TRAF2,1
PPP2CB,1,TP53,1
PPP2R5A,1,MYC,1
PPP2R5D,-1,AXIN1,1
PPP2R5D,-1,MYC,1
PPP2R5D,1,GSK3A,1
PPP2R5D,1,GSK3B,0.13
PRKACA,-1,GSK3A,0.3
PRKACA,1,FYN,0.3
PRKACA,1,HSF1,0.3
PRKACA,1,MAPK1,0.3
PRKACA,1,PIM1,0.3
PRKCA,-1,ACO1,1
PRKCA,1,ABL1,0.4
PRKCA,1,TP53,1
PTPN11,-1,STAT5B,0.63
RALA,1,PLD2,0.32
RBL2,1,E2F4,0.42
RBL2,1,E2F5,0.42
RUNX1,-1,MYC,1
SKP2,-1,CCNA2,1
SKP2,-1,CCNE1,1
SKP2,-1,MYC,1
SLC38A2,1,Gene17300002__SLC38A2,1
SLC38A2,1,Gene559100002__SLC38A2,1
SLC38A2,1,Gene738300002__SLC38A2,1
SLC5A3,1,Gene94600002__SLC5A3,0.38
SMAD4,-1,ID1,1
SMAD4,-1,MYC,1
SMARCB1,1,MYC,1
SRC,-1,PPP2CA,0.37
SRC,1,ABL1,0.14
SRC,1,PAK2,0.37
SRC,1,STAT1,0.37
SRC,1,STAT5B,0.37
SREBF1,1,PKM,0.19
STAT1,-1,HIF1A,0.3
STAT1,-1,MYC,1
SUMO1,-1,PARP1,1
SUMO1,1,CTCF,1
SUMO1,1,SMAD4,1
TAB1,1,CHUK,1
TAB1,1,NR2C2,1
TAB2,1,CHUK,1
TAB2,1,NR2C2,1
TFDP1,1,CCNE1,1
TFDP1,1,CDK1,1
TFDP1,1,MYBL2,1
TFDP1,1,PCNA,1
TFDP2,1,E2F2,1
TNFRSF14,1,TRAF2,1
TP53,-1,CDK1,1
TP53,-1,CHUK,1
TP53,-1,E2F3,1
TP53,-1,MYC,1
TP53,-1,NFYA,1
TP53,-1,NFYB,1
TP53,-1,PLK1,1
TP53,-1,SLC38A2,1
TRAF2,1,CHUK,1
TRAF2,1,NR2C2,1
TRAF2,1,TAB1,1
UBE2I,1,MDM2,1
YBX1,-1,SUMO1,1
ZMIZ1,1,MYC,1
