source,target,sign
ACOX1,Gene1768__ACOX1,1
ACOX1,Gene1769__ACOX1,1
ACOX1,Gene2352__ACOX1,1
ACOX1,Gene2394__ACOX1,1
ACOX1,Gene2575__ACOX1,1
ACOX1,Gene2584__ACOX1,1
ACOX1,Gene2694__ACOX1,1
ACOX1,Gene3884__ACOX1_ECH1,1
ACOX1,Gene3889__ACOX1_ECH1,1
ACOX1,Gene4598__ACOX1,1
ACOX1,Gene4601__ACOX1,1
ACOX1,Gene4608__ACOX1,1
ACOX1,Gene4632__ACOX1,1
ACOX1,Gene4666__ACOX1,1
ACOX1,Gene4674__ACOX1,1
ACOX1,Gene4679__ACOX1,1
ACOX1,Gene5122__ACOX1,1
ACOX1,Gene6103__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene6103__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene6116__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene6116__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene6342__ACOX1,1
ACOX1,Gene6344__ACOX1,1
ACOX1,Gene6397__ACOX1,1
ACOX1,Gene6406__ACOX1,1
ACOX1,Gene663__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene663__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene670__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene670__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene677__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene677__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene680__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene680__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene681__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene681__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene682__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene682__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene683__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene683__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene684__ACOX1_HSD17B4_ACAA1,1
ACOX1,Gene684__HSD17B4_ACAA1_ACOX1,1
ACOX1,Gene7739__ACOX1_ECH1,1
ACOX1,Gene8030__ACOX1,1
ACOX1,Gene8033__ACOX1,1
ACOX1,Gene8035__ACOX1,1
ACOX1,Gene8037__ACOX1,1
ACOX1,Gene8110__ACOX1,1
ACOX1,Gene8113__ACOX1,1
ACOX1,Gene8115__ACOX1,1
ACOX1,Gene8120__ACOX1,1
ACOX1,Gene95__ACOX1,1
ACOX1,Gene9893__ACOX1,1
ACOX1,TP73,-1
ACP1,AKT1,-1
ACP1,AKT2,-1
ACP1,AKT3,-1
ACP1,CTNNB1,1
ACP1,EPHA2,1
ACP1,PTK2,-1
ACP1,SRC,-1
ACTA1,CTTN,1
ACTA1,RAC1,1
ACTB,ABL1,-1
ACTB,ARPC2,1
ACTB,CFL1,-1
ACTB,CTTN,1
ACTB,PLD1,-1
ACTN1,CAPN1,-1
ACTN1,LPP,1
ACTN1,PLD1,-1
ACTN1,PLD2,-1
ACTN1,SRC,1
ACTR2,ACVR1B,1
ACVR1,SMAD1,1
ACVR1,SMAD5,1
ACVR1,VPS39,1
ACVR1B,SMAD2,1
ACVR1B,SMAD3,1
ACVR1B,SMAD4,1
ADAM10,APP,1
ADAM10,CD44,1
ADAM10,CDH1,1
ADAM10,ERBB2,1
ADAM10,NOTCH1,1
ADAM10,NOTCH2,1
ADAM10,NOTCH3,1
ADAM12,ITGB1,1
ADAM12,PIK3CA,1
ADAM12,SDC4,1
ADAM17,APP,1
ADAM17,AREG,1
ADAM17,EREG,1
ADAM17,HBEGF,1
ADAM17,ITGA5,1
ADAM17,ITGB1,1
ADAM17,MUC1,-1
ADAM17,NOTCH1,1
ADAM9,FGFR2,-1
ADAM9,ITGA6,1
ADAM9,ITGAV,1
ADAM9,ITGB1,1
ADAM9,ITGB5,1
ADGRG1,RHOA,1
ADORA1,GNAI1,1
ADORA1,GNB2,1
ADORA2A,GNAI1,1
ADORA2A,GNAQ,1
ADORA2A,GNAS,1
ADORA2A,GNB2,1
ADORA2B,GNAI1,1
ADORA2B,GNAQ,1
ADORA2B,GNAS,1
ADRB2,GNAQ,1
ADRB2,GNAS,1
ADRB2,GNB2,1
AHCYL1,Gene3840__AHCYL1,1
AHCYL1,Gene3840__AHCYL1_reverse,1
AHSA1,GCH1,1
AHSA1,HSP90AA1,1
AHSA1,HSP90AB1,1
AIMP1,SMURF2,1
AKAP13,RHOA,1
AKR1B1,Gene1338__AKR1B1,1
AKT1,ADRB2,-1
AKT1,AKT1S1,-1
AKT1,AKT2,-1
AKT1,APPL1,1
AKT1,BAD,-1
AKT1,BAX,-1
AKT1,BCL2L11,-1
AKT1,BMI1,1
AKT1,BRAF,-1
AKT1,BRCA1,1
AKT1,CASP9,-1
AKT1,CDK2,1
AKT1,CDKN1A,-1
AKT1,CDKN1B,-1
AKT1,CDKN1C,-1
AKT1,CFLAR,-1
AKT1,CHEK1,-1
AKT1,CHUK,1
AKT1,CLK2,1
AKT1,COPS6,1
AKT1,CREB1,1
AKT1,CTNNB1,1
AKT1,DAB2IP,-1
AKT1,DNMT1,1
AKT1,EIF4EBP1,1
AKT1,EP300,1
AKT1,EZH2,-1
AKT1,FLNA,1
AKT1,FOXO1,-1
AKT1,FOXO3,1
AKT1,GAB2,-1
AKT1,GATA2,-1
AKT1,GSK3A,-1
AKT1,GSK3B,1
AKT1,HSPB1,-1
AKT1,HTRA2,-1
AKT1,IKBKB,1
AKT1,IKBKG,-1
AKT1,IRAK1,-1
AKT1,ITGB1,1
AKT1,ITGB3,-1
AKT1,KHSRP,-1
AKT1,MAP2K4,-1
AKT1,MAP3K11,-1
AKT1,MDM2,1
AKT1,MDM4,1
AKT1,MST1R,1
AKT1,MVD,1
AKT1,MXD1,-1
AKT1,NCOR1,-1
AKT1,NR3C1,-1
AKT1,NR4A1,-1
AKT1,NRF1,1
AKT1,NUAK1,1
AKT1,PAK1,1
AKT1,PDCD4,-1
AKT1,PEA15,1
AKT1,PHB2,-1
AKT1,PRKAA1,-1
AKT1,PRKACA,1
AKT1,PRKCD,1
AKT1,PTEN,-1
AKT1,PTPN1,-1
AKT1,RAF1,-1
AKT1,RARA,-1
AKT1,RICTOR,-1
AKT1,RNF11,-1
AKT1,RPS6KB1,1
AKT1,S1PR1,1
AKT1,SH2B2,1
AKT1,SH3RF1,-1
AKT1,SKI,-1
AKT1,SKP2,1
AKT1,SLC9A1,1
AKT1,SMAD3,1
AKT1,SMARCC1,1
AKT1,SRPK2,1
AKT1,STK3,-1
AKT1,STK4,-1
AKT1,THRA,1
AKT1,TOPBP1,1
AKT1,TP53BP1,-1
AKT1,TP53RK,1
AKT1,TSC1,-1
AKT1,TSC2,-1
AKT1,TWIST1,1
AKT1,USP4,1
AKT1,VCP,1
AKT1,WNK1,1
AKT1,XIAP,1
AKT1,YAP1,-1
AKT1,YBX1,1
AKT1,YWHAZ,1
AKT1,ZYX,-1
AKT1S1,RPTOR,-1
AKT2,AKT1S1,-1
AKT2,BAD,-1
AKT2,BMI1,1
AKT2,BRAF,-1
AKT2,CASP9,-1
AKT2,CDKN1A,1
AKT2,CDKN1B,-1
AKT2,CHUK,1
AKT2,CREB1,1
AKT2,CTNNB1,1
AKT2,EP300,1
AKT2,EZR,1
AKT2,FOXO1,-1
AKT2,FOXO3,-1
AKT2,GSK3A,-1
AKT2,GSK3B,-1
AKT2,HSPB1,-1
AKT2,HTRA2,-1
AKT2,KHSRP,-1
AKT2,MAPK8,-1
AKT2,MDM2,1
AKT2,PTPN1,-1
AKT2,RAF1,-1
AKT2,SH3RF1,-1
AKT2,STK3,-1
AKT2,STK4,-1
AKT2,TSC2,-1
AKT2,XIAP,1
AKT3,AKT1S1,-1
AKT3,BAD,-1
AKT3,BMI1,1
AKT3,BRAF,-1
AKT3,CASP9,-1
AKT3,CDKN1A,-1
AKT3,CHUK,1
AKT3,CREB1,1
AKT3,FOXO3,-1
AKT3,GSK3B,-1
AKT3,HSPB1,-1
AKT3,STK3,-1
AKT3,STK4,-1
AKT3,TSC2,-1
AMFR,VCP,1
ANAPC1,ANAPC10,1
ANAPC1,ANAPC2,1
ANAPC1,ANAPC4,1
ANAPC1,ANAPC5,1
ANAPC1,ANAPC7,1
ANAPC1,CDC16,1
ANAPC1,CDC23,1
ANAPC1,CDC27,1
ANAPC1,CTNNB1,-1
ANAPC1,FZR1,1
ANAPC1,PTTG1,1
ANAPC10,ANAPC1,1
ANAPC10,ANAPC11,1
ANAPC10,ANAPC2,1
ANAPC10,ANAPC4,1
ANAPC10,ANAPC5,1
ANAPC10,ANAPC7,1
ANAPC10,CDC16,1
ANAPC10,CDC23,1
ANAPC10,CDC27,1
ANAPC10,FZR1,1
ANAPC11,ANAPC10,1
ANAPC11,ANAPC2,1
ANAPC11,CDC16,1
ANAPC13,CDC23,1
ANAPC2,ANAPC1,1
ANAPC2,ANAPC10,1
ANAPC2,ANAPC11,1
ANAPC2,ANAPC4,1
ANAPC2,ANAPC5,1
ANAPC2,ANAPC7,1
ANAPC2,CDC16,1
ANAPC2,CDC23,1
ANAPC2,CDC26,1
ANAPC2,CDC27,1
ANAPC2,DVL1,-1
ANAPC2,FZR1,1
ANAPC4,ANAPC1,1
ANAPC4,ANAPC10,1
ANAPC4,ANAPC2,1
ANAPC4,ANAPC5,1
ANAPC4,ANAPC7,1
ANAPC4,CDC16,1
ANAPC4,CDC23,1
ANAPC4,CDC27,1
ANAPC4,FZR1,1
ANAPC5,ANAPC1,1
ANAPC5,ANAPC10,1
ANAPC5,ANAPC2,1
ANAPC5,ANAPC4,1
ANAPC5,ANAPC7,1
ANAPC5,CDC16,1
ANAPC5,CDC23,1
ANAPC5,CDC27,1
ANAPC5,FZR1,1
ANAPC7,ANAPC1,1
ANAPC7,ANAPC10,1
ANAPC7,ANAPC2,1
ANAPC7,ANAPC4,1
ANAPC7,ANAPC5,1
ANAPC7,CDC16,1
ANAPC7,CDC23,1
ANAPC7,CDC27,1
ANAPC7,FZR1,1
ANKRD28,PPP1CC,1
ANP32A,APAF1,1
ANP32A,CASP9,1
ANXA2,PLAT,1
AP2B1,ARRB1,1
AP2B1,ARRB2,1
AP2M1,ARRB2,1
AP2M1,DVL2,1
AP2M1,EGFR,-1
APAF1,CASP3,1
APAF1,CASP9,1
APBA2,STXBP1,1
APBB1,TSHZ3,1
APC,CDC42,1
APC,CTBP1,1
APC,CTNNB1,-1
APC,FEN1,-1
APC,ILK,-1
APEX1,ARNT,1
APEX1,FOSL1,1
APEX1,RELB,1
APEX1,STAT3,1
APEX1,TP53,1
APEX1,TXN,1
APH1A,PSEN1,1
APH1A,PSEN2,1
APH1A,PSENEN,1
APP,APBA2,-1
APP,GAPDH,-1
APP,NOTCH1,1
APPL1,STK11,1
ARAF,MAP2K1,1
ARAF,MAP2K2,1
ARAF,MAPK1,1
ARAF,MAPK3,1
AREG,EGFR,1
AREG,ERBB2,1
ARF1,GIT1,-1
ARF1,PLD1,1
ARF1,PLD2,1
ARF6,PLD1,1
ARFIP1,ARF1,-1
ARHGAP1,CDC42,-1
ARHGAP1,RAC1,-1
ARHGAP1,RHOA,-1
ARHGAP1,ROCK2,1
ARHGAP26,RHOA,-1
ARHGAP31,CDC42,-1
ARHGAP31,RAC1,-1
ARHGAP31,RHOA,-1
ARHGAP32,AKT1,-1
ARHGAP32,ARHGAP1,-1
ARHGAP32,CDC42,1
ARHGAP32,CRK,1
ARHGAP32,CRKL,1
ARHGAP32,RAC1,-1
ARHGAP32,RHOA,1
ARHGAP32,SRC,1
ARHGAP33,RAC1,-1
ARHGAP35,RAC1,-1
ARHGAP35,RHOA,-1
ARHGAP5,RAC1,-1
ARHGAP5,RHOA,-1
ARHGDIA,CDC42,-1
ARHGDIA,RAC1,-1
ARHGDIA,RHOA,-1
ARHGDIB,CDC42,-1
ARHGDIB,RAC1,-1
ARHGDIB,RHOA,-1
ARHGEF1,ARHGAP1,1
ARHGEF1,RHOA,1
ARHGEF11,RHOA,1
ARHGEF12,ARHGAP1,1
ARHGEF12,RHOA,1
ARHGEF2,AKT1,1
ARHGEF2,ARHGAP1,1
ARHGEF2,RHOA,1
ARHGEF25,CDC42,1
ARHGEF25,RAC1,1
ARHGEF25,RHOA,1
ARHGEF7,AKT1,1
ARHGEF7,ARHGAP1,1
ARHGEF7,ARHGEF12,-1
ARHGEF7,CBL,-1
ARHGEF7,CDC42,1
ARHGEF7,GIT1,1
ARHGEF7,RAC1,1
ARHGEF9,CDC42,1
ARID3A,E2F1,1
ARID4A,RB1,-1
ARNT,AHR,1
ARNT,EGLN1,1
ARNT,HIF1A,1
ARNTL,CLOCK,-1
ARNTL,CRY1,1
ARNTL,CRY2,1
ARPC2,ACTB,1
ARRB1,ADRB2,-1
ARRB1,DVL1,1
ARRB1,DVL2,1
ARRB1,F2RL1,-1
ARRB1,FZD1,1
ARRB1,GNAI1,-1
ARRB1,GNAI2,-1
ARRB1,GNAS,1
ARRB1,GNB1,1
ARRB1,SMO,1
ARRB2,ADRB2,-1
ARRB2,GNAI1,-1
ARRB2,GNAI2,-1
ASAP1,ARF1,-1
ASAP2,ARF1,-1
ASAP2,ARF6,1
ASF1A,EP300,1
ASXL1,NCOA1,1
ASXL1,PPARG,-1
ASXL1,RARA,1
ASXL1,RXRA,1
ATAD5,BRD4,1
ATF1,JUN,1
ATF1,SH3RF1,1
ATF2,ATF3,1
ATF2,MMP2,1
ATF3,JUN,1
ATF4,CREBBP,-1
ATF4,DDIT3,1
ATF4,FUS,1
ATG13,RB1CC1,1
ATG14,BECN1,1
ATG14,PIK3C3,1
ATG3,GABARAP,1
ATG3,GABARAPL2,1
ATG3,MAP1LC3B,1
ATG4D,GABARAPL1,1
ATG7,ATG3,1
ATG7,GABARAP,1
ATG7,GABARAPL2,1
ATG7,MAP1LC3A,1
ATG7,MAP1LC3B,1
ATG9A,YWHAE,1
ATM,ABL1,1
ATM,AKT1,1
ATM,ATF2,1
ATM,AVEN,1
ATM,BID,1
ATM,BLM,1
ATM,BRCA1,1
ATM,BUB1,1
ATM,CCAR2,1
ATM,CHEK1,1
ATM,CHEK2,1
ATM,CREB1,-1
ATM,DAXX,-1
ATM,DBF4,-1
ATM,DYRK2,1
ATM,E2F1,1
ATM,EP300,1
ATM,FANCD2,1
ATM,FBXO31,1
ATM,FBXW7,1
ATM,HIF1A,1
ATM,HMGA1,1
ATM,HMGA2,1
ATM,KHSRP,1
ATM,L3MBTL2,1
ATM,MDC1,1
ATM,MDM2,-1
ATM,MDM4,-1
ATM,NBN,1
ATM,NFAT5,1
ATM,PEX5,1
ATM,PIDD1,1
ATM,PLK1,-1
ATM,PPM1G,1
ATM,PPP1R2,-1
ATM,PPP2R5C,1
ATM,PPP2R5D,1
ATM,PRKDC,1
ATM,RAD17,1
ATM,RAD50,1
ATM,RAD9A,1
ATM,RASSF1,1
ATM,RBBP8,-1
ATM,RPA1,-1
ATM,RPA2,1
ATM,RRM2B,1
ATM,SIAH1,-1
ATM,SMAD1,1
ATM,SMC3,1
ATM,SP1,1
ATM,STK11,1
ATM,STRAP,1
ATM,TAOK1,1
ATM,TAOK3,1
ATM,TERF1,1
ATM,TOPBP1,1
ATM,TP53,1
ATM,TP53BP1,1
ATM,TRAF6,1
ATM,TRIM28,-1
ATM,TTC5,1
ATM,USP28,1
ATP1A1,Gene9270__ATP1B1_ATP1A1,1
ATP1A1,Gene9270__ATP1B3_ATP1A1,1
ATP2B1,Gene233__ATP2B1,1
ATP2B4,Gene233__ATP2B4,1
ATR,ATM,1
ATR,ATRIP,1
ATR,BRCA1,1
ATR,BRCA2,1
ATR,CCAR2,1
ATR,CHEK1,1
ATR,CHEK2,1
ATR,CREB1,-1
ATR,DBF4,-1
ATR,E2F1,1
ATR,FANCD2,1
ATR,FANCI,1
ATR,KMT2A,1
ATR,MDM2,-1
ATR,NBN,1
ATR,PLK1,-1
ATR,PRKDC,1
ATR,RAD1,1
ATR,RAD17,1
ATR,RBBP8,1
ATR,RPA2,1
ATR,SP1,1
ATR,TP53,1
ATR,UIMC1,1
ATR,XPA,1
ATR,XPC,1
ATRIP,BRCA1,1
AURKA,BRCA1,1
AURKA,DLGAP5,1
AURKA,FADD,1
AURKA,HDAC6,1
AURKA,INCENP,1
AURKA,KIF4A,1
AURKA,LATS2,1
AURKA,NEDD9,1
AURKA,PARD3,1
AURKA,PIN1,-1
AURKA,PLK1,1
AURKA,RASSF1,-1
AURKA,TPX2,1
AURKB,ATM,1
AURKB,BIRC5,-1
AURKB,HDAC4,-1
AURKB,HDAC5,-1
AURKB,HDAC9,-1
AURKB,INCENP,1
AURKB,KIF4A,1
AURKB,NPM1,1
AURKB,RACGAP1,1
AURKB,RASSF1,-1
AURKB,RB1,1
AURKB,TP53,-1
AURKB,TP53BP1,1
AURKB,YY1,1
AVEN,APAF1,-1
AXIN1,APC,1
AXIN1,BMPR1A,-1
AXIN1,CTNNB1,1
AXIN1,GSK3A,1
AXIN1,MAP3K1,1
AXIN1,MAP3K4,1
AXIN1,MYC,1
AXIN1,PIAS1,-1
AXIN1,RNF111,1
AXIN1,SMAD3,1
AXIN1,SMAD7,-1
AXL,PLCG1,1
AXL,SOCS1,1
BACE1,APP,1
BAD,BCL2,-1
BAD,BCL2L1,-1
BAD,BCL2L2,-1
BAD,CYCS,1
BAD,TP53,1
BAG2,BCL2,1
BAG2,RAF1,1
BAG2,STUB1,1
BAIAP2,WASF1,1
BAIAP2,WASF2,1
BAK1,BAD,-1
BAK1,BAX,1
BAK1,CYCS,1
BAK1,DIABLO,1
BAK1,HTRA2,1
BAMBI,BMPR1A,1
BAMBI,DVL2,1
BAMBI,FZD5,1
BAMBI,TGFBR1,1
BARD1,BRCA1,1
BAX,APAF1,1
BAX,BAD,-1
BAX,COX5B,1
BAX,CYCS,1
BAX,DIABLO,1
BAX,HTRA2,1
BBC3,BAK1,1
BBC3,BAX,1
BBC3,BCL2,-1
BBC3,BCL2L1,-1
BBC3,BCL2L2,-1
BBC3,MCL1,-1
BCAR1,CRK,1
BCAR1,CRKL,1
BCAR1,DOCK1,1
BCAR1,MAPK8,1
BCAR1,PIK3CA,1
BCAR1,PIK3R1,1
BCAR1,RAPGEF1,1
BCAR1,SMAD3,-1
BCL10,CHUK,1
BCL10,IKBKG,1
BCL10,RELA,1
BCL2,BAK1,-1
BCL2,BAX,-1
BCL2,BECN1,-1
BCL2,BID,-1
BCL2,BIK,-1
BCL2,CASP8,-1
BCL2,CYCS,-1
BCL2,MYC,1
BCL2,PARP1,-1
BCL2,XRCC6,-1
BCL2L1,APAF1,-1
BCL2L1,BAK1,-1
BCL2L1,BAX,-1
BCL2L1,BCL2,1
BCL2L1,CASP9,-1
BCL2L1,CYCS,-1
BCL2L1,TP53,-1
BCL2L11,BAK1,1
BCL2L11,BAX,1
BCL2L11,BCL2,-1
BCL2L11,BCL2L1,-1
BCL2L11,BCL2L2,-1
BCL2L2,BAK1,-1
BCL2L2,BAX,-1
BCL2L2,BIK,-1
BCL3,BCL10,-1
BCL3,HDAC1,1
BCL3,HDAC3,1
BCL3,NFKB1,1
BCL3,NFKB2,1
BCL6,ATR,-1
BCL6,JUND,-1
BCL6,TP53,-1
BCL6,ZBTB17,-1
BCR,CRK,1
BCR,CRKL,1
BCR,PLCG1,1
BCR,RAC1,-1
BCR,RASA1,1
BCR,YWHAQ,1
BECN1,HMGB1,1
BECN1,PIK3C3,1
BECN1,PIK3R4,1
BECN1,USP10,1
BECN1,USP13,1
BHLHE40,ARNTL,-1
BHLHE40,BHLHE41,-1
BHLHE41,RBPJ,1
BID,BAK1,1
BID,BAX,1
BID,BCL2L1,-1
BID,BCL2L2,-1
BID,COX5B,1
BID,CYCS,1
BIK,BCL2L1,-1
BIRC2,CASP2,-1
BIRC2,CASP3,-1
BIRC2,CASP7,-1
BIRC2,CASP8,-1
BIRC2,CASP9,-1
BIRC2,CFLAR,-1
BIRC2,FADD,-1
BIRC2,IKBKG,1
BIRC2,MAP3K14,-1
BIRC2,RIPK1,1
BIRC2,RIPK2,1
BIRC3,BIRC2,1
BIRC3,CASP3,-1
BIRC3,CASP7,-1
BIRC3,CASP8,-1
BIRC3,CASP9,-1
BIRC3,MAP3K14,-1
BIRC3,RIPK1,1
BIRC3,RIPK2,1
BIRC5,CASP3,-1
BIRC5,CASP7,-1
BIRC5,CASP9,-1
BIRC5,XIAP,1
BIRC6,CASP3,-1
BIRC6,CASP7,-1
BIRC6,CASP9,-1
BIRC6,DIABLO,-1
BLM,FANCD2,1
BLM,FEN1,1
BLM,TP53,1
BLM,TP53BP1,1
BMI1,CDKN2A,-1
BMP4,ACVR1,1
BMP4,BMPR1A,1
BMP4,BMPR2,1
BMPR1A,FAM83G,1
BMPR1A,SMAD1,1
BMPR1A,SMAD5,1
BMPR1A,TAB1,1
BMPR2,ACVR1,1
BMPR2,BMPR1A,1
BNIP2,CDC42,1
BNIP3,BCL2,-1
BNIP3,BCL2L1,-1
BNIP3,RHEB,-1
BNIP3L,BCL2,-1
BNIP3L,BCL2L1,-1
BNIP3L,GABARAPL1,1
BORA,AURKA,1
BRAF,MAP2K1,1
BRAF,MAP2K2,1
BRAF,YWHAB,1
BRAF,YWHAG,1
BRAF,YWHAQ,1
BRAF,YWHAZ,1
BRCA1,ABL1,-1
BRCA1,FANCD2,1
BRCA1,FHL2,1
BRCA1,GADD45A,1
BRCA1,MAP3K3,1
BRCA1,NFKB1,1
BRCA1,NPM1,1
BRCA1,PALB2,1
BRCA1,RBBP8,1
BRCA1,TP53,-1
BRCA2,SMAD3,1
BRD4,CDK9,1
BRD4,EP300,1
BRD4,MYC,-1
BRIP1,BLM,1
BRIP1,BRCA1,1
BRMS1,EP300,-1
BRMS1,KDM1A,1
BSG,Gene757700002__BSG,1
BTG2,CCND1,-1
BTG2,NFE2L2,1
BTG2,PRMT1,1
BTRC,CDC25A,1
BTRC,CTNNB1,1
BTRC,EZH2,-1
BTRC,FBXO5,-1
BTRC,GLI2,-1
BTRC,GLI3,1
BTRC,NFKB1,-1
BTRC,NFKB2,-1
BTRC,NFKBIB,-1
BTRC,PDCD4,-1
BTRC,PER1,-1
BTRC,RAP1GAP,-1
BTRC,RELA,1
BTRC,SMAD3,-1
BTRC,SMAD4,-1
BTRC,WEE1,-1
BTRC,YAP1,-1
BUB1,CDC20,-1
BUB1,CENPE,1
BUB1,MAD1L1,1
BUB1,MAD2L1,1
BUB1,PLK1,1
BUB1B,ANAPC7,-1
BUB1B,CDC20,-1
CABIN1,PPP3CA,-1
CABIN1,PPP3R1,-1
CAD,Gene7220__CAD,1
CALM1,ATP2B1,1
CALM1,CAMK1,1
CALM1,CAMK2D,1
CALM1,CAMK2G,1
CALM1,CAMKK1,1
CALM1,CAMKK2,1
CALM1,DAPK1,1
CALM1,GEM,1
CALM1,IQGAP1,1
CALM1,MARCKS,-1
CALM1,NRAS,-1
CALM1,PPP3CA,1
CALM1,PPP3CB,1
CALM1,PPP3CC,1
CALM1,PPP3R1,1
CALM1,RAC1,1
CALM1,RIN1,1
CALM1,UNC13B,1
CALM2,ATP2B1,1
CALM2,CAMK1,1
CALM2,CAMK2D,1
CALM2,CAMK2G,1
CALM2,CAMKK1,1
CALM2,CAMKK2,1
CALM2,DAPK1,1
CALM2,GEM,1
CALM2,IQGAP1,1
CALM2,MARCKS,-1
CALM2,NRAS,-1
CALM2,PPP3CA,1
CALM2,PPP3CB,1
CALM2,PPP3CC,1
CALM2,PPP3R1,1
CALM2,RAC1,1
CALM2,RIN1,1
CALM2,UNC13B,1
CALM3,ATP2B1,1
CALM3,CAMK1,1
CALM3,CAMK2D,1
CALM3,CAMK2G,1
CALM3,CAMKK1,1
CALM3,CAMKK2,1
CALM3,DAPK1,1
CALM3,GEM,1
CALM3,IQGAP1,1
CALM3,MARCKS,-1
CALM3,NRAS,-1
CALM3,PPP3CA,1
CALM3,PPP3CB,1
CALM3,PPP3CC,1
CALM3,PPP3R1,1
CALM3,RAC1,1
CALM3,RIN1,1
CALM3,UNC13B,1
CAMK1,ATF1,1
CAMK1,CREB1,1
CAMK1,GAPDH,1
CAMK1,HDAC5,-1
CAMK1,NUMB,-1
CAMK1,PPME1,-1
CAMK2D,ANKRD28,-1
CAMK2D,CREB1,1
CAMK2D,HDAC4,1
CAMK2D,STAT1,1
CAMK2G,ATF1,1
CAMK2G,CREB1,1
CAMK2G,EGFR,-1
CAMK2G,HDAC5,-1
CAMK2G,MAP3K7,1
CAMK2G,NCOR2,-1
CAMK2G,STAT1,1
CAMKK1,AKT1,1
CAMKK1,CAMK1,1
CAMKK1,PRKAA1,1
CAMKK2,AKT1,1
CAMKK2,CAMK1,1
CAMKK2,PRKAA1,1
CAPN1,ACTN1,-1
CAPN1,BCL2,-1
CAPN1,BCL2L1,-1
CAPN1,BID,1
CAPN1,CABIN1,-1
CAPN1,CBL,-1
CAPN1,COL1A1,1
CAPN1,CTTN,-1
CAPN1,EZR,-1
CAPN1,F2RL1,-1
CAPN1,FLNA,-1
CAPN1,GSK3A,1
CAPN1,GSK3B,1
CAPN1,ITGB1,-1
CAPN1,ITGB3,-1
CAPN1,MARCKS,-1
