Nodes,CARNIVAL,moon,moon_level
ANXA1,NA,1.9299643177488968,0
ANXA2,NA,-0.2325228498100966,5
AP2B1,NA,0.08692343148626541,5
AP2M1,NA,1.3754393509029788,4
APAF1,NA,-0.3434199286702025,4
APBA2,NA,-1.18159954097425,6
APBB1,NA,2.031525623637416,6
APC,NA,-0.03344228666862807,5
APEX1,NA,0.1224811909142256,4
APH1A,NA,0.951963957614271,5
APP,NA,1.017728135242614,5
APPL1,NA,-0.9381499567385112,5
ARAF,NA,-0.5592996442522812,4
AREG,NA,-1.3754393509029788,4
ARF1,NA,-0.2216085283791519,3
ARF6,NA,1.5993749163036837,5
ARFIP1,NA,0.29566731814303465,4
ARHGAP1,NA,-1.2266300920294566,5
ARHGAP26,NA,-0.4404879074645018,5
ARHGAP31,NA,-1.2266300920294566,5
ARHGAP32,NA,-2.5710732821992113,4
ARHGAP33,NA,-1.1404316720219116,5
ARHGAP35,NA,-1.1194170968562345,5
ARHGAP5,NA,-1.1194170968562345,5
ARHGDIA,NA,-1.2266300920294566,5
ARHGDIB,NA,-1.2266300920294566,5
ARHGEF1,NA,0.4404879074645018,5
ARHGEF11,NA,0.4404879074645018,5
ARHGEF12,NA,0.4404879074645018,5
ARHGEF2,NA,1.4701052101161902,4
ARHGEF25,NA,1.2266300920294566,5
ARHGEF7,NA,1.4701052101161902,4
ARHGEF9,NA,0.5374370730634053,5
ARID3A,NA,-0.4777011017586681,5
ARID4A,NA,0.988341136865328,5
ARNT,NA,1.1134426872246164,6
ARPC2,NA,-1.4915434685874185,6
ARRB1,NA,-0.2169405645993097,4
ARRB2,NA,-0.2169405645993097,4
ASAP1,NA,0.29566731814303465,4
ASAP2,NA,0.29566731814303465,4
ASF1A,NA,-1.3020126945554862,5
ASXL1,NA,0.04297556273209705,5
ATAD5,NA,-0.5578778561982473,6
ATF1,1,1.1943958109663957,5
ATF2,NA,0.8160951257002683,6
ATF3,NA,2.472263270540133,6
ATF4,NA,3.246921679386043,6
ATF6,NA,0.4044713284446004,1
ATG13,NA,-1.3020126945554753,5
ATG14,NA,1.5134490279516255,5
ATG3,NA,-0.5677293871963663,6
ATG4D,NA,-0.4009914953804564,6
ATG7,NA,-0.696112341867944,6
ATG9A,NA,0.19157933220280216,6
ATM,NA,-0.2083207637471016,3
ATR,-1,1.7311307320719596,3
ATRIP,NA,1.8012240675473854,5
AURKA,NA,2.8392408345493476,5
AURKB,NA,1.0676619485183638,4
AVEN,NA,0.04718249117508859,5
AXIN1,NA,-1.7869221313087358,5
AXL,NA,-1.5773515215740284,5
B2M,NA,-0.05164689828061968,0
BACE1,NA,-1.0973551849148766,6
BAD,NA,-1.802322445272977,4
BAG2,NA,0.04156858899379086,6
BAK1,NA,1.302012694555489,5
BAMBI,NA,-0.4558586999787227,5
BARD1,NA,1.8012240675473854,5
BAX,NA,0.8853935022891384,5
BBC3,NA,-1.8012240675473854,5
BCAR1,NA,0.8396784733335045,5
BCL10,NA,-1.4974963568146888,5
BCL2,NA,-0.08483934401817418,5
BCL2L1,NA,1.802322445272977,4
BCL2L11,NA,-1.8012240675473854,5
BCL2L2,NA,-0.17742549749627937,6
BCL3,NA,2.8967668395282145,5
BCL6,NA,-1.9792201122945257,4
BCR,NA,-1.923237028795017,5
BECN1,NA,-0.6306953443989369,5
BHLHE40,-1,-0.8750953126216163,1
BHLHE41,-1,-0.8750953126216163,1
BID,NA,-1.8012240675473854,5
BIK,NA,-1.8012240675473854,5
BIRC2,NA,0.3434199286702025,4
BIRC3,NA,0.3434199286702025,4
BIRC5,NA,0.3434199286702025,4
BIRC6,NA,0.3434199286702025,4
BLM,NA,-1.802322445272977,4
BMI1,NA,-2.0302956869747306,5
BMPR1A,NA,-1.5694274893757714,6
BNIP2,NA,0.5374370730634053,5
BNIP3,NA,-0.6514503244898545,5
BNIP3L,NA,-1.8012240675473854,5
BORA,NA,2.4494156359114063,6
BRAF,NA,-0.33157091316103376,5
BRCA1,NA,2.6774177578945935,5
BRCA2,NA,-1.6031088771474873,5
BRD4,NA,-0.6380093792416272,5
BRIP1,NA,0.35063668397737097,5
BRMS1,NA,2.197243584282099,5
BSG,NA,1.4810105645010216,2
BTG2,NA,-0.9200468387461898,5
BTRC,NA,1.9782367200354647,5
BUB1,NA,1.4623865667678086,5
BUB1B,NA,0.4127731697620385,6
CABIN1,NA,0.6616701616449413,6
CAD,NA,-0.3348474372511731,2
CALM1,NA,0.5162143415157866,3
CALM2,NA,1.9174935978334173,3
CALM3,NA,1.606102192686513,3
CALR,NA,2.0916016693933144,0
CAMK1,NA,0.5340582631462069,5
CAMK2D,NA,-1.302012694555488,5
CAMK2G,NA,1.3754393509029788,4
CAMKK1,NA,1.4701052101161902,4
CAMKK2,NA,1.4701052101161902,4
CAPN1,NA,1.360634444504591,4
CAPN2,NA,-0.7797978172553653,5
CARM1,NA,0.7002950795336668,3
CASP2,NA,-0.23055691198299352,5
CASP3,-1,-0.2628756376240918,3
CASP6,NA,0.7594647180594667,5
CASP7,NA,2.23281511020645,5
CASP8,NA,-0.3434199286702025,4
CASP8AP2,NA,-0.04718249117508845,5
CASP9,NA,-0.3434199286702025,4
CAST,NA,-1.4188088120219315,5
CAV1,NA,0.11485879382685668,3
CBL,NA,1.2609867159980963,5
CBLB,NA,1.6088716178761375,4
CBS,NA,-0.15569802676616074,2
CCAR2,NA,-1.731130732071957,3
CCL2,NA,-0.8130223824826174,6
CCNA2,NA,-1.0281643370822566,4
CCNC,NA,1.1306331816149748,6
CCND1,NA,0.988341136865328,5
CCND3,NA,0.03824572461367342,5
CCNE1,NA,1.4864677792639198,5
CCNE2,NA,-0.11001969502048772,6
CCNF,NA,-0.4948764180894696,5
CCNG1,NA,0.2015703949114266,4
CCNH,NA,0.01903877569303464,4
CCP110,NA,0.28784861057937716,4
CD2AP,NA,-1.4915434685874185,6
CD40,NA,0.8261041783416734,6
CD44,NA,0.9518305286679002,6
CD47,NA,0.8587443827249855,0
CD55,NA,1.1589896756144122,0
CDC16,NA,-1.1306331816149688,6
CDC20,NA,-0.46954029815469583,5
CDC23,NA,-1.1306331816149688,6
CDC25A,NA,0.35623286237008567,4
CDC27,NA,-1.0926417570385918,6
CDC42,NA,0.3373825631847461,4
CDC7,NA,-0.3394648135068791,4
CDH1,NA,-1.3754393509029788,4
CDH2,-1,0.31427245132298975,5
CDH3,NA,-0.6211035771397735,6
CDH4,NA,1.1404316720219116,5
CDK1,1,2.8143958343061284,3
CDK2,1,-1.42582763618787,4
CDK3,NA,1.537093337691647,5
CDK4,NA,0.6601899935467374,5
CDK5,NA,-1.4443346071384002,4
CDK6,NA,2.540799264475865,5
CDK7,NA,0.7374839838563694,4
CDK8,NA,1.049841564249553,5
CDK9,NA,-1.802322445272977,4
CDKN1A,NA,-3.290298139167554,4
CDKN1B,NA,0.13777142888967434,5
CDKN1C,NA,-0.5598434586054648,6
CDKN2A,-1,2.0659796434363873,4
CDKN2AIP,NA,-1.802322445272977,4
CDKN2B,NA,-1.945088759715207,6
CDKN2C,NA,-1.945088759715207,6
CDKN2D,NA,1.945088759715207,6
CDON,-1,-0.18182869809263427,4
cdpdag_hs_c,NA,-1.0769931230215668,2
cdpdag_hs_m,NA,-1.0335300710985302,4
CDR2,NA,-1.4974963568146975,5
CDS1,NA,-1.0335300710985302,4
CE0785_m,NA,-0.2075751728275217,4
CE0849_m,NA,-0.20757517282752153,4
CE2432_m,NA,-0.2465116816015264,4
CE2433_m,NA,-0.24651168160152664,4
CE2434_m,NA,-0.24651168160152664,4
CE4798_m,NA,-0.2075751728275216,4
CE4799_m,NA,-0.24651168160152645,4
CE4807_m,NA,-0.2465116816015264,4
CE4808_m,NA,-0.2075751728275216,4
CE5253_c,NA,2.0334805974979715,5
CEBPA,NA,2.806528514304895,6
CEBPB,1,-2.767006698928654,5
CEBPD,NA,0.4139291451445179,1
CEBPZ,NA,0.12977100602598202,1
CEP192,NA,2.4494156359114063,6
CFL1,NA,0.9739234394666462,6
CFLAR,NA,0.107907341883151,5
CHEK1,-1,-1.802322445272977,4
CHEK2,NA,-1.4110533215257832,4
CHKA,NA,-0.7545489414483141,4
CHUK,NA,-0.9232668504788492,5
CITED1,NA,-1.6031088771474873,5
CLASP2,NA,-0.12387347694312656,5
CLK2,NA,-0.8749974122101598,5
CLOCK,NA,1.4611040503072652,1
COL18A1,NA,3.1078626158066127,5
COL1A1,NA,0.2205034452150384,5
COL6A1,NA,2.8081091429280702,0
COPS5,NA,1.076665707533043,5
COPS6,NA,-0.3434199286702025,4
COX5B,NA,-0.04718249117508859,5
CRADD,NA,0.3785619107613808,5
CREB1,1,-1.4383397015491908,5
CREBBP,-1,-3.2096334525344297,5
CREM,-1,1.786203772324972,6
CRK,NA,-0.520647862908931,5
CRKL,NA,0.033918795469447,5
crm_hs_c,NA,-1.0335300710985305,4
CRTC2,NA,-0.07649288946711061,5
CRTC3,NA,2.4998184415512825,6
CRYAB,NA,-0.3434199286702025,4
CSDE1,NA,-1.1943958109663964,5
CSK,NA,2.042886961054484,4
CSNK1A1,NA,0.2628756376240918,3
CSNK1G1,NA,-1.802322445272977,4
CSNK2A1,-1,-0.08572212568278531,4
CSNK2B,NA,-1.802322445272977,4
CTBP1,NA,0.7335314853736267,5
CTCF,NA,0.937237275053173,1
CTDSP1,NA,0.5093658688812354,5
CTNNA1,NA,0.35242465026843905,5
CTNNB1,NA,0.23056684694532814,6
CTNND1,NA,-0.4301027453150435,5
CTPS1,NA,-0.3348474372511731,2
CTPS2,NA,-0.3348474372511731,2
CTSL,NA,-1.2530170843464916,6
CTTN,NA,-1.4915434685874185,6
CUL1,NA,2.3512854674156496,5
CUL4A,NA,1.6483185240304332,6
CUX1,-1,1.0608985667209072,1
CXCL1,NA,-1.3302874927939268,4
CXXC1,NA,2.0850597368911665,1
CYCS,NA,-0.06679908736842304,5
CYLD,NA,0.8193501995659378,4
CYTH2,NA,-0.29566731814303465,4
DAAM1,NA,0.4404879074645018,5
DAB2,NA,-1.2726492446928626,5
DAB2IP,NA,-0.5575245714059152,5
dag_hs_c,NA,-1.076993123021567,2
dag_hs_e,NA,-1.0335300710985305,4
DAG1,1,1.1409075732976015,4
DAP3,NA,-0.06605903966024214,6
DAPK1,-1,-1.8072692956626075,3
DAPK3,NA,-1.1285458682378122,4
DAXX,NA,-1.1285458682378122,4
DBF4,NA,-1.5626120283649694,6
DBI,NA,-0.20757517282752208,4
DCTN6,NA,1.4623865667678086,5
dd5ecoa_m,NA,-0.20757517282752191,4
DDB1,NA,0.5808429537215158,5
DDB2,NA,2.5958842240438726,5
DDIT3,NA,-0.6329913005006548,7
DDR1,NA,-0.12387347694312598,5
DDR2,NA,-0.12387347694312598,5
DDX17,NA,0.2015703949114266,4
DDX5,NA,-1.802322445272977,4
DDX58,NA,1.513449027951622,5
DGKA,NA,-1.4230768260055688,6
DGKD,NA,-1.4230768260055688,6
DGKZ,NA,-1.4230768260055688,6
dgmp_c,NA,-0.735178240173902,4
dgmp_m,NA,0.4129707631643586,2
DGUOK,NA,0.3476132748913331,4
DHCR24,NA,1.7518469892267703,2
DHFR,NA,0.5800865386525342,4
DIABLO,NA,-0.9933993809997436,5
DIAPH1,NA,0.7271175983758078,6
DLC1,NA,1.562612028364993,6
DLD,NA,-0.20757517282752208,4
DLG1,NA,-0.03953746454586118,5
DLGAP5,NA,0.43396076035816383,5
DNAJB1,NA,-0.2015703949114266,4
DNAJC3,NA,-1.3077328465216076,4
DNM1,NA,0.044281690745896773,6
DNM2,NA,-1.324730809827277,5
DNMT1,NA,-0.7204029881370854,1
DNMT3A,-1,-2.350661660807748,1
DOCK1,NA,1.1404316720219116,5
DOCK7,NA,1.18829074747483,5
DOK1,NA,1.728000082655792,5
DOK4,NA,-0.986518807998423,4
DPYD,NA,-0.05910637998867137,2
DPYSL2,NA,2.4125985251076245,6
DTL,NA,-1.7311307320719598,3
DUSP1,NA,-0.5631746042286632,4
DUSP16,NA,0.18182869809263427,4
DUSP3,NA,0.5549367058318595,4
DUSP4,NA,-0.3499770817236486,4
DUSP5,NA,0.14889600667473926,4
DUSP6,NA,-0.35623286237008567,4
DUT,NA,0.5990926929143306,4
DVL1,NA,0.6166955687517511,5
DVL2,NA,1.679912290545656,5
DVL3,NA,-0.11382410006335754,5
DYNLL1,NA,-0.4404879074645018,5
DYRK1B,NA,-2.5958842240438726,5
DYRK2,NA,-1.802322445272977,4
E2F1,-1,-1.151194761772411,5
E2F2,NA,2.0302956869747306,5
E2F3,-1,2.0302956869747306,5
E2F4,-1,-5.58597944990856,5
E2F6,NA,1.0532952325621836,1
E2F7,NA,0.8750953126216163,1
E4F1,NA,-1.802322445272977,4
ECSIT,NA,-0.23252284981009824,5
ECT2,NA,0.6924280990328545,5
EEF1A1,NA,-1.5773515215740284,5
EFNA1,NA,0.20772543328171317,0
EFNA5,NA,0.2181701423707323,0
EFNB1,NA,-0.8607659550510126,5
EGFR,NA,-1.150523003025976,3
EGLN1,NA,1.302012694555485,5
EGLN2,NA,-0.2562093636362223,3
EGR1,1,-0.31761280986592055,5
EIF2A,NA,0.95138670342419,6
EIF2AK2,NA,-3.631556192861146,4
EIF2AK3,NA,1.160707101368493,3
EIF2S2,NA,1.1134426872246164,6
EIF3F,NA,-1.1306331816149748,6
EIF3I,NA,-0.45585869997872264,5
EIF3J,NA,0.5085736662018783,6
EIF4E,NA,-2.276034669083932,5
EIF4EBP1,NA,0.04718249117508816,5
EIF4EBP2,NA,1.9750501264303864,6
EIF4EBP3,NA,-1.9750501264303864,6
EIF4G1,NA,-1.9750501264303864,6
EIF4G2,NA,0.6006732698124673,5
ELAVL1,NA,0.2171192689003199,4
ELF1,NA,0.29129996721653967,1
ELF3,NA,0.49579734123695146,1
ELF4,NA,0.1833354464227208,1
ELK1,NA,1.1943958109663964,5
ELK3,NA,0.8750953126216163,1
ELK4,NA,1.1943958109663964,5
ENO1,NA,-2.243979455916087,2
Enzyme1001200002__SLC7A6,NA,0.6747889382992849,3
Enzyme1002000002__SLC7A6,NA,0.05048934056417145,3
Enzyme1002100002__SLC7A6,NA,0.6747889382992849,3
Enzyme1002900002__SLC7A6,NA,0.05048934056417145,3
Enzyme1003100002__SLC7A6,NA,0.6747889382992849,3
Enzyme1003700002__SLC7A6,NA,0.6747889382992849,3
Enzyme1004600002__SLC7A6,NA,0.05048934056417145,3
Enzyme1006400002__SLC7A6,NA,0.05048934056417145,3
Enzyme1007100003__SLC7A6,NA,1.115339482325342,3
Enzyme1007900003__SLC7A6,NA,1.115339482325342,3
Enzyme100800002__SLC25A10,NA,-0.6083069907477214,1
Enzyme1009500003__SLC7A6,NA,1.115339482325342,3
Enzyme1009900002__SLC7A6,NA,1.115339482325342,3
Enzyme1010500002__SLC7A6,NA,1.115339482325342,3
Enzyme1011100002__SLC7A6,NA,1.115339482325342,3
Enzyme1014__LDHA,NA,0.05560034466857327,5
Enzyme1014__LDHA_reverse,NA,-0.1593950608083124,3
Enzyme1016100002__SLC16A1,NA,0.5093255894397363,3
Enzyme1016500002__SLC16A1,NA,0.5093255894397363,3
Enzyme1016700002__SLC16A1,NA,0.5093255894397363,3
Enzyme1017__ME2,NA,0.5093255894397368,3
Enzyme1017200002__SLC16A1,NA,0.5152076399035238,1
Enzyme1017300002__SLC16A1,NA,0.5152076399035238,1
Enzyme1018__ME2,NA,0.5093255894397368,3
Enzyme1018__ME3,NA,0.5093255894397368,3
Enzyme1026__MTR,NA,1.6191725567224051,1
Enzyme10316__ACOX1,NA,-0.1454614685485767,3
Enzyme10316__ACOX1_reverse,NA,-0.17912098687339978,3
Enzyme1035__INPP5A,NA,-0.772713702998288,5
Enzyme1035__INPP5B,NA,-0.772713702998288,5
Enzyme1035__INPP5E,NA,-0.772713702998288,5
Enzyme1035__INPPL1,NA,-0.772713702998288,5
Enzyme1035__SYNJ1,NA,-0.772713702998288,5
Enzyme10354__ACADM_ECHS1_HADH_ACAA2,NA,-0.1454614685485767,3
Enzyme10355__ACADM_ECHS1,NA,-0.1454614685485767,3
Enzyme10357__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme10359__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme1036__INPP1,NA,-0.9901433480074132,3
Enzyme10362__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme10364__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme10365__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme1037__orphanReacMI1P_Dtn,NA,-0.772713702998291,5
Enzyme1037__orphanReacMI1P_Dtn_reverse,NA,-0.990143348007413,3
Enzyme10371__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme10400__ABCA1,NA,1.3958429200123492,5
Enzyme10490__GPT2,NA,-0.35252933288244803,1
Enzyme10490__GPT2_reverse,NA,-0.27210582172600306,1
Enzyme10505__CEPT1,NA,-0.7311111728678377,1
Enzyme10506__CEPT1,NA,-0.7311111728678377,1
Enzyme10506__CHPT1,NA,-0.7311111728678377,1
Enzyme10507__LCAT,NA,-0.12320236562385732,3
Enzyme10508__PLD1,NA,0.6747889382992849,3
Enzyme10508__PLD2,NA,0.6747889382992849,3
Enzyme10508__PLD3,NA,0.6747889382992849,3
Enzyme10517__SMPD1,NA,-0.8485537438471488,3
Enzyme109__SLC29A1,NA,0.2721958609361336,1
Enzyme109__SLC29A1_reverse,NA,0.27219586093613357,1
Enzyme1092__DTYMK,NA,-0.613343858066052,5
Enzyme1097__NME1_NME2,NA,-1.6031088771475046,5
Enzyme1097__NME2_NME1,NA,-1.6031088771475046,5
Enzyme1107__SLC12A2,NA,0.2564251021949652,3
Enzyme1107__SLC12A2_reverse,NA,0.46855982892076703,5
Enzyme1114__NT5M,NA,0.5625471433050755,1
Enzyme114__ADSL,NA,-0.25837911375407546,1
Enzyme1163__orphanReacPA_HSter_reverse,NA,-1.6401602717307455,5
Enzyme1165__orphanReacPAIL45P_HStn_reverse,NA,-0.6399086674719924,5
Enzyme1170__PLD1,NA,0.674788938299285,3
Enzyme1170__PLD2,NA,0.674788938299285,3
Enzyme1171__PLD1,NA,0.8852556919258463,5
Enzyme1172__PLD1,NA,0.8852556919258463,5
Enzyme1181__PDE1C,NA,0.2614114273695417,1
Enzyme1189__PHGDH,NA,-1.054165464588969,3
Enzyme1194__PGS1,NA,-0.7311111728678377,1
Enzyme119800002__SLC38A2,NA,1.0889545324014287,1
Enzyme119800002__SLC7A1,NA,1.0889545324014287,1
Enzyme1199__GOT2,NA,-0.3525293328824483,1
Enzyme1208__INPP5B,NA,-0.6399086674719922,5
Enzyme1208__INPP5E,NA,-0.6399086674719922,5
Enzyme1208__OCRL,NA,-0.6399086674719922,5
Enzyme1208__SYNJ1,NA,-0.6399086674719922,5
Enzyme1208__SYNJ2,NA,-0.6399086674719922,5
Enzyme1210__PLCB3,NA,-0.8576576262005536,3
Enzyme1210__PLCB4,NA,-0.8576576262005536,3
Enzyme1210__PLCD1,NA,-0.8576576262005536,3
Enzyme1210__PLCD3,NA,-0.8576576262005536,3
Enzyme1210__PLCE1,NA,-0.8576576262005536,3
Enzyme1210__PLCG1,NA,-0.8576576262005536,3
Enzyme1210__PLCG2,NA,-0.8576576262005536,3
Enzyme1218__PLCB3,NA,-1.3148456896461151,3
Enzyme1218__PLCB4,NA,-1.3148456896461151,3
Enzyme1218__PLCD1,NA,-1.3148456896461151,3
Enzyme1218__PLCD3,NA,-1.3148456896461151,3
Enzyme1218__PLCE1,NA,-1.3148456896461151,3
Enzyme1218__PLCG1,NA,-1.3148456896461151,3
Enzyme1218__PLCG2,NA,-1.3148456896461151,3
Enzyme12300001__SLC25A10,NA,-0.27210582172600306,1
Enzyme12300001__SLC25A11,NA,-0.27210582172600306,1
Enzyme12300002__SLC25A10,NA,-0.6083069907477214,1
Enzyme12300002__SLC25A11,NA,-0.6083069907477214,1
Enzyme1231__PLPP1,NA,-0.8576576262005536,3
Enzyme1231__PLPP2,NA,-0.8576576262005536,3
Enzyme1231__PLPP3,NA,-0.8576576262005536,3
Enzyme125000002__SLC38A2,NA,-0.9393602452440164,1
Enzyme1252__ATP10A,NA,1.183211867588391,3
Enzyme1260__UPP1,NA,0.6185258648931882,3
Enzyme1260__UPP1_reverse,NA,-0.13318971037232882,1
Enzyme12700002__orphanReacSLC_complex_3,NA,0.05048934056417145,3
Enzyme12800003__SLC1A4,NA,0.6747889382992849,3
Enzyme12800003__SLC1A5,NA,0.6747889382992849,3
Enzyme1338__AKR1A1,NA,0.02638503504793889,5
Enzyme1338__AKR1B1,NA,0.02638503504793889,5
Enzyme1338__AKR7A2,NA,0.02638503504793889,5
Enzyme134200001__orphanReacSLC_complex_3,NA,0.05048934056417145,3
Enzyme1355__SGMS1,NA,-0.8576576262005536,3
Enzyme136__ALDH1B1,NA,-0.1521067209928379,5
Enzyme136__ALDH3A1,NA,-0.1521067209928379,5
Enzyme136__ALDH3A2,NA,-0.1521067209928379,5
Enzyme136__ALDH3B1,NA,-0.1521067209928379,5
Enzyme136__ALDH9A1,NA,-0.1521067209928379,5
Enzyme1361__SPHK1,NA,1.1883129284946208,5
Enzyme1361__SPHK2,NA,1.1883129284946208,5
Enzyme1397__SDHA_SDHD_SDHC_SDHB,NA,-0.25837911375407563,1
Enzyme1397__SDHA_SDHD_SDHC_SDHB_reverse,NA,-0.2205182900727052,1
Enzyme1416__orphanReacTHFtm,NA,0.0504893405641714,3
Enzyme1416__orphanReacTHFtm_reverse,NA,0.7249214695588961,3
Enzyme142500001__orphanReacSLC_complex_3,NA,0.05048934056417145,3
Enzyme142600002__SLC1A4,NA,0.6747889382992849,3
Enzyme142600002__SLC1A5,NA,0.6747889382992849,3
Enzyme1428__SLC29A1_reverse,NA,-0.04718249117508796,5
Enzyme1433__TMLHE,NA,-0.220518290072705,1
Enzyme1437__orphanReacTMNDNCt,NA,1.6037913988083,4
Enzyme1452__SLC27A2,NA,0.9256560362500218,1
Enzyme1484__CMPK1_reverse,NA,0.1699987096838206,3
Enzyme1486__CMPK1,NA,-0.6009818453470611,3
Enzyme1486__CMPK1_reverse,NA,-0.5152985970908216,3
Enzyme1493__SLC29A1,NA,-0.13318971037232882,1
Enzyme1493__SLC29A1_reverse,NA,-0.06785424051009088,3
Enzyme1493__SLC29A2,NA,-0.13318971037232882,1
Enzyme1493__SLC29A2_reverse,NA,-0.06785424051009088,3
Enzyme1496__orphanReacUTPtn,NA,-0.4165651468008019,5
Enzyme1496__orphanReacUTPtn_reverse,NA,-0.6340903576855514,3
Enzyme1542__IDH1,NA,-0.27210582172600334,1
Enzyme1542__IDH2,NA,-0.27210582172600334,1
Enzyme1545__ITPA,NA,0.2614114273695417,1
Enzyme1546__GGT1_reverse,NA,-0.07482773333756097,6
Enzyme1546__GGT7_reverse,NA,-0.07482773333756097,6
Enzyme1551__orphanReacr0156,NA,-0.4486306230167575,1
Enzyme1559__DHFR,NA,0.7249214695588961,3
Enzyme156__AKR1B1,NA,0.7007554162052548,1
Enzyme1561__AKR1B1,NA,1.390108641552994,1
Enzyme1563__GMPR,NA,0.38275176625810264,3
Enzyme1563__GMPR_reverse,NA,0.2614114273695417,1
Enzyme1563__GMPR2,NA,0.38275176625810264,3
Enzyme1563__GMPR2_reverse,NA,0.2614114273695417,1
Enzyme1565__GMPS,NA,0.2614114273695417,1
Enzyme1566__MECR,NA,-0.06242320370622931,5
Enzyme1566__PECR,NA,-0.06242320370622931,5
Enzyme1571__HK1,NA,-0.05186125426901235,5
Enzyme1571__HK2,NA,-0.05186125426901235,5
Enzyme1572__HK1,NA,0.3194035018581113,1
Enzyme1572__HK2,NA,0.3194035018581113,1
Enzyme1573__HK1,NA,0.3194035018581113,1
Enzyme1573__HK2,NA,0.3194035018581113,1
Enzyme1574__HK1,NA,0.3194035018581113,1
Enzyme1574__HK2,NA,0.3194035018581113,1
Enzyme158__SLC27A5,NA,1.6037913988083004,4
Enzyme1584__PFKL_reverse,NA,1.1676022029952844,3
Enzyme1585__PFKL_reverse,NA,0.3755098806401729,3
Enzyme1587__IDH1,NA,-0.19132708853802796,3
Enzyme1587__IDH1_reverse,NA,-1.6842254170729003,3
Enzyme1587__IDH2,NA,-0.19132708853802796,3
Enzyme1587__IDH2_reverse,NA,-1.6842254170729003,3
Enzyme1596__RRM2B_RRM1_RRM2,NA,-0.2083207637471016,3
Enzyme1597__RRM2B_RRM1_RRM2,NA,-1.0605796386600497,5
Enzyme1597__RRM2B_RRM1_RRM2_reverse,NA,-0.3085570799682942,3
Enzyme1598__orphanReacr0480,NA,1.0341328594645365,1
Enzyme1598__orphanReacr0480_reverse,NA,-1.0058660590332489,1
Enzyme1604__DHFR,NA,0.2639984552616993,5
Enzyme1611__GGCT,NA,-0.05981164015244905,1
Enzyme1618__PFKL_reverse,NA,-0.6009818453470612,3
Enzyme1625__MECR_reverse,NA,-0.00494886468126826,5
Enzyme1625__PECR_reverse,NA,-0.00494886468126826,5
Enzyme1662__SGPL1,NA,0.9772978082470722,3
Enzyme1664__orphanReacr0788_reverse,NA,-1.0058660590332489,1
Enzyme1665__orphanReacr0789_reverse,NA,-1.0058660590332489,1
Enzyme166900001__SLC25A10,NA,-0.27210582172600334,1
Enzyme166900002__SLC25A10,NA,-0.220518290072705,1
Enzyme167000001__SLC25A10,NA,-0.6083069907477205,1
Enzyme167000002__SLC25A10,NA,-0.25837911375407563,1
