source,target,sign,Weight
ACADM,Enzyme92__ACADM,1,TRUE
ACADM,Enzyme94__ACADM,1,TRUE
ACO1,Enzyme3825__ACO1,1,TRUE
ACO1,Enzyme3825__ACO1_reverse,1,TRUE
ACO1,Enzyme9711__ACO1,1,TRUE
ACO1,Enzyme9711__ACO1_reverse,1,TRUE
ACO1,Enzyme9732__ACO1,1,TRUE
ACO1,Enzyme97__ACO1,1,TRUE
ACO1,Enzyme97__ACO1_reverse,1,TRUE
ACTA1,RAC1,1,TRUE
ACTB,ABL1,-1,TRUE
ACTB,ARPC2,1,TRUE
ACTB,CFL1,-1,TRUE
ACTB,CTTN,1,TRUE
ACTN1,PLD1,-1,TRUE
ACTN1,PLD2,-1,TRUE
ACTN1,SRC,1,TRUE
ADAM10,APP,1,TRUE
ADAM10,CD44,1,TRUE
ADAM10,CDH1,1,TRUE
ADAM10,NOTCH2,1,TRUE
ADAM10,NOTCH3,1,TRUE
ADAM12,ITGB1,1,TRUE
ADAM12,PIK3CA,1,TRUE
ADAM12,SDC4,1,TRUE
ADAM17,APP,1,TRUE
ADAM17,AREG,1,TRUE
ADAM17,EREG,1,TRUE
ADAM17,HBEGF,1,TRUE
ADAM17,ITGA5,1,TRUE
ADAM17,ITGB1,1,TRUE
ADRB2,GNAQ,1,TRUE
ADRB2,GNAS,1,TRUE
ADRB2,GNB2,1,TRUE
ADSL,Enzyme114__ADSL,1,TRUE
ADSL,Enzyme5570__ADSL,1,TRUE
AKR1B1,Enzyme1338__AKR1B1,1,TRUE
AKR1B1,Enzyme1561__AKR1B1,1,TRUE
AKR1B1,Enzyme156__AKR1B1,1,TRUE
AKR1B1,Enzyme4760__AKR1B1,1,TRUE
AKR1B1,Enzyme4760__AKR1B1_reverse,1,TRUE
AKR1B1,Enzyme9706__AKR1B1,1,TRUE
AKT1,APPL1,1,TRUE
AKT1,BAX,-1,TRUE
AKT1,BMI1,1,TRUE
AKT1,BRAF,-1,TRUE
AKT1,BRCA1,1,TRUE
AKT1,CASP9,-1,TRUE
AKT1,CDK2,1,TRUE
AKT1,CDKN1A,-1,TRUE
AKT1,CHEK1,-1,TRUE
AKT1,CHUK,1,TRUE
AKT1,CLK2,1,TRUE
AKT1,CREB1,1,TRUE
AKT1,CTNNB1,1,TRUE
AKT1,DAB2IP,-1,TRUE
AKT1,EP300,1,TRUE
AKT1,FOXO3,1,TRUE
AKT1,GSK3B,1,TRUE
AKT1,HTRA2,-1,TRUE
AKT1,IMPDH2,1,TRUE
AKT1,ITGB1,1,TRUE
AKT1,MDM2,1,TRUE
AKT1,MVD,1,TRUE
AKT1,MXD1,-1,TRUE
AKT1,NRF1,1,TRUE
AKT1,NUAK1,1,TRUE
AKT1,PDCD4,-1,TRUE
AKT1,PEA15,1,TRUE
AKT1,PFKFB2,1,TRUE
AKT1,PFKFB3,1,TRUE
AKT1,PHB2,-1,TRUE
AKT1,PRKAA1,-1,TRUE
AKT1,PRKACA,1,TRUE
AKT1,PRKCD,1,TRUE
AKT1,PTEN,-1,TRUE
AKT1,RNF11,-1,TRUE
AKT1,S1PR1,1,TRUE
AKT1,SKP2,1,TRUE
AKT1,SLC9A1,1,TRUE
AKT1,SMAD3,1,TRUE
AKT1,SMARCC1,1,TRUE
AKT1,STK3,-1,TRUE
AKT1,THRA,1,TRUE
AKT1,TKT,1,TRUE
AKT1,TOPBP1,1,TRUE
AKT1,TP53RK,1,TRUE
AKT1,TWIST1,1,TRUE
AKT1,USP4,1,TRUE
AKT1,VCP,1,TRUE
AKT1,WNK1,1,TRUE
AKT1,XIAP,1,TRUE
AKT1,YAP1,-1,TRUE
AKT1,YBX1,1,TRUE
AKT1,YWHAZ,1,TRUE
AKT1,ZYX,-1,TRUE
AKT2,BMI1,1,TRUE
AKT2,BRAF,-1,TRUE
AKT2,CASP9,-1,TRUE
AKT2,CHUK,1,TRUE
AKT2,CREB1,1,TRUE
AKT2,CTNNB1,1,TRUE
AKT2,EP300,1,TRUE
AKT2,EZR,1,TRUE
AKT2,HTRA2,-1,TRUE
AKT2,MDM2,1,TRUE
AKT2,STK3,-1,TRUE
AKT2,XIAP,1,TRUE
AKT3,BMI1,1,TRUE
AKT3,BRAF,-1,TRUE
AKT3,CASP9,-1,TRUE
AKT3,CDKN1A,-1,TRUE
AKT3,CHUK,1,TRUE
AKT3,CREB1,1,TRUE
AKT3,STK3,-1,TRUE
ANAPC1,ANAPC10,1,TRUE
ANAPC1,ANAPC2,1,TRUE
ANAPC1,ANAPC4,1,TRUE
ANAPC1,ANAPC5,1,TRUE
ANAPC1,ANAPC7,1,TRUE
ANAPC1,CDC16,1,TRUE
ANAPC1,CDC23,1,TRUE
ANAPC1,CDC27,1,TRUE
ANAPC1,CTNNB1,-1,TRUE
ANAPC1,FZR1,1,TRUE
ANAPC10,ANAPC1,1,TRUE
ANAPC10,ANAPC11,1,TRUE
ANAPC10,ANAPC2,1,TRUE
ANAPC10,ANAPC4,1,TRUE
ANAPC10,ANAPC5,1,TRUE
ANAPC10,ANAPC7,1,TRUE
ANAPC10,CDC16,1,TRUE
ANAPC10,CDC23,1,TRUE
ANAPC10,CDC27,1,TRUE
ANAPC10,FZR1,1,TRUE
ANAPC11,ANAPC10,1,TRUE
ANAPC11,ANAPC2,1,TRUE
ANAPC11,CDC16,1,TRUE
ANAPC13,CDC23,1,TRUE
ANAPC2,ANAPC1,1,TRUE
ANAPC2,ANAPC10,1,TRUE
ANAPC2,ANAPC11,1,TRUE
ANAPC2,ANAPC4,1,TRUE
ANAPC2,ANAPC5,1,TRUE
ANAPC2,ANAPC7,1,TRUE
ANAPC2,CDC16,1,TRUE
ANAPC2,CDC23,1,TRUE
ANAPC2,CDC26,1,TRUE
ANAPC2,CDC27,1,TRUE
ANAPC2,DVL1,-1,TRUE
ANAPC2,FZR1,1,TRUE
ANAPC4,ANAPC1,1,TRUE
ANAPC4,ANAPC10,1,TRUE
ANAPC4,ANAPC2,1,TRUE
ANAPC4,ANAPC5,1,TRUE
ANAPC4,ANAPC7,1,TRUE
ANAPC4,CDC16,1,TRUE
ANAPC4,CDC23,1,TRUE
ANAPC4,CDC27,1,TRUE
ANAPC4,FZR1,1,TRUE
ANAPC5,ANAPC1,1,TRUE
ANAPC5,ANAPC10,1,TRUE
ANAPC5,ANAPC2,1,TRUE
ANAPC5,ANAPC4,1,TRUE
ANAPC5,ANAPC7,1,TRUE
ANAPC5,CDC16,1,TRUE
ANAPC5,CDC23,1,TRUE
ANAPC5,CDC27,1,TRUE
ANAPC5,FZR1,1,TRUE
ANAPC7,ANAPC1,1,TRUE
ANAPC7,ANAPC10,1,TRUE
ANAPC7,ANAPC2,1,TRUE
ANAPC7,ANAPC4,1,TRUE
ANAPC7,ANAPC5,1,TRUE
ANAPC7,CDC16,1,TRUE
ANAPC7,CDC23,1,TRUE
ANAPC7,CDC27,1,TRUE
ANAPC7,FZR1,1,TRUE
ANKRD28,PPP1CC,1,TRUE
ANP32A,APAF1,1,TRUE
ANP32A,CASP9,1,TRUE
ANXA2,PLAT,1,TRUE
APAF1,CASP3,1,TRUE
APAF1,CASP9,1,TRUE
APBA2,STXBP1,1,TRUE
APC,CTBP1,1,TRUE
APC,CTNNB1,-1,TRUE
APH1A,PSEN1,1,TRUE
APH1A,PSENEN,1,TRUE
APP,APBA2,-1,TRUE
APP,GAPDH,-1,TRUE
APPL1,STK11,1,TRUE
ARAF,MAP2K1,1,TRUE
ARAF,MAP2K2,1,TRUE
ARAF,MAPK1,1,TRUE
ARAF,MAPK3,1,TRUE
AREG,EGFR,1,TRUE
ARF1,GIT1,-1,TRUE
ARF1,PIP5K1A,1,TRUE
ARF1,PLD1,1,TRUE
ARF1,PLD2,1,TRUE
ARF6,PIP4K2A,1,TRUE
ARF6,PIP5K1A,1,TRUE
ARF6,PIP5K1C,1,TRUE
ARF6,PLD1,1,TRUE
ARFIP1,ARF1,-1,TRUE
ARHGAP1,CDC42,-1,TRUE
ARHGAP1,PIP4K2A,1,TRUE
ARHGAP1,RAC1,-1,TRUE
ARHGAP26,RHOA,-1,TRUE
ARHGAP32,ARHGAP1,-1,TRUE
ARHGAP32,CDC42,1,TRUE
ARHGAP32,CRK,1,TRUE
ARHGAP32,CRKL,1,TRUE
ARHGAP32,SRC,1,TRUE
ARHGDIA,CDC42,-1,TRUE
ARHGDIA,RAC1,-1,TRUE
ARHGDIB,CDC42,-1,TRUE
ARHGDIB,RAC1,-1,TRUE
ARHGEF12,ARHGAP1,1,TRUE
ARHGEF12,RHOA,1,TRUE
ARHGEF2,AKT1,1,TRUE
ARHGEF25,CDC42,1,TRUE
ARHGEF25,RAC1,1,TRUE
ARHGEF7,AKT1,1,TRUE
ARHGEF7,ARHGEF12,-1,TRUE
ARHGEF7,CBL,-1,TRUE
ARHGEF7,CDC42,1,TRUE
ARHGEF7,GIT1,1,TRUE
ARHGEF7,RAC1,1,TRUE
ARNT,AHR,1,TRUE
ARNT,HIF1A,1,TRUE
ARNTL,CLOCK,-1,TRUE
ARPC2,ACTB,1,TRUE
ARRB1,DVL1,1,TRUE
ARRB1,FZD1,1,TRUE
ARRB1,GNAS,1,TRUE
ARRB1,GNB1,1,TRUE
ARRB1,SMO,1,TRUE
ARRB2,ADRB2,-1,TRUE
ARRB2,GNAI1,-1,TRUE
ARRB2,GNAI2,-1,TRUE
ASAP1,ARF1,-1,TRUE
ASAP2,ARF1,-1,TRUE
ASXL1,NCOA1,1,TRUE
ASXL1,RARA,1,TRUE
ATF1,JUN,1,TRUE
ATF1,SH3RF1,1,TRUE
ATF2,ATF3,1,TRUE
ATF2,MMP2,1,TRUE
ATF3,JUN,1,TRUE
ATF4,CREBBP,-1,TRUE
ATF4,DDIT3,1,TRUE
ATF4,FUS,1,TRUE
ATG13,RB1CC1,1,TRUE
ATG3,GABARAP,1,TRUE
ATG3,GABARAPL2,1,TRUE
ATG3,MAP1LC3B,1,TRUE
ATG7,ATG3,1,TRUE
ATG7,GABARAP,1,TRUE
ATG7,GABARAPL2,1,TRUE
ATG7,MAP1LC3A,1,TRUE
ATG7,MAP1LC3B,1,TRUE
ATM,ABL1,1,TRUE
ATM,AKT1,1,TRUE
ATM,ATF2,1,TRUE
ATM,AVEN,1,TRUE
ATM,BID,1,TRUE
ATM,BLM,1,TRUE
ATM,BRCA1,1,TRUE
ATM,CHEK2,1,TRUE
ATM,DAXX,-1,TRUE
ATM,EP300,1,TRUE
ATM,FANCD2,1,TRUE
ATM,FBXO31,1,TRUE
ATM,FBXW7,1,TRUE
ATM,HIF1A,1,TRUE
ATM,HMGA1,1,TRUE
ATM,HMGA2,1,TRUE
ATM,KHSRP,1,TRUE
ATM,MDM4,-1,TRUE
ATM,NBN,1,TRUE
ATM,NFAT5,1,TRUE
ATM,PEX5,1,TRUE
ATM,PIDD1,1,TRUE
ATM,PLK1,-1,TRUE
ATM,PPM1G,1,TRUE
ATM,PPP2R5C,1,TRUE
ATM,PPP2R5D,1,TRUE
ATM,PRKDC,1,TRUE
ATM,RAD17,1,TRUE
ATM,RAD50,1,TRUE
ATM,RAD9A,1,TRUE
ATM,RPA1,-1,TRUE
ATM,RPA2,1,TRUE
ATM,SIAH1,-1,TRUE
ATM,SMAD1,1,TRUE
ATM,SMC3,1,TRUE
ATM,SP1,1,TRUE
ATM,STK11,1,TRUE
ATM,TOPBP1,1,TRUE
ATM,TP53,1,TRUE
ATM,TP53BP1,1,TRUE
ATM,TRAF6,1,TRUE
ATM,TRIM28,-1,TRUE
ATP1A1,Enzyme9270__ATP1B1_ATP1A1,1,TRUE
ATP1A1,Enzyme9270__ATP1B3_ATP1A1,1,TRUE
ATP2B1,Enzyme233__ATP2B1,1,TRUE
ATP2B4,Enzyme233__ATP2B4,1,TRUE
ATR,ATM,1,TRUE
ATR,ATRIP,1,TRUE
ATR,BRCA1,1,TRUE
ATR,BRCA2,1,TRUE
ATR,CHEK2,1,TRUE
ATR,FANCD2,1,TRUE
ATR,FANCI,1,TRUE
ATR,NBN,1,TRUE
ATR,PLK1,-1,TRUE
ATR,PRKDC,1,TRUE
ATR,RAD1,1,TRUE
ATR,RAD17,1,TRUE
ATR,RBBP8,1,TRUE
ATR,RPA2,1,TRUE
ATR,SP1,1,TRUE
ATR,TP53,1,TRUE
ATR,UIMC1,1,TRUE
ATR,XPA,1,TRUE
ATRIP,BRCA1,1,TRUE
AURKA,BRCA1,1,TRUE
AURKA,DLGAP5,1,TRUE
AURKA,FADD,1,TRUE
AURKA,KIF4A,1,TRUE
AURKA,NEDD9,1,TRUE
AURKA,RASSF1,-1,TRUE
AURKA,TPX2,1,TRUE
AURKB,BIRC5,-1,TRUE
AURKB,HDAC9,-1,TRUE
AURKB,INCENP,1,TRUE
AURKB,NPM1,1,TRUE
AURKB,RACGAP1,1,TRUE
AURKB,TP53,-1,TRUE
AURKB,YY1,1,TRUE
AVEN,APAF1,-1,TRUE
AXIN1,BMPR1A,-1,TRUE
AXIN1,CTNNB1,1,TRUE
AXIN1,GSK3A,1,TRUE
AXIN1,MAP3K1,1,TRUE
AXIN1,RNF111,1,TRUE
AXIN1,SMAD3,1,TRUE
AXIN1,SMAD7,-1,TRUE
AXL,SOCS1,1,TRUE
BAD,BCL2,-1,TRUE
BAD,BCL2L1,-1,TRUE
BAD,TP53,1,TRUE
BARD1,BRCA1,1,TRUE
BAX,APAF1,1,TRUE
BAX,BAD,-1,TRUE
BAX,COX5B,1,TRUE
BAX,CYCS,1,TRUE
BAX,DIABLO,1,TRUE
BAX,HTRA2,1,TRUE
BBC3,BCL2,-1,TRUE
BBC3,BCL2L1,-1,TRUE
BBC3,MCL1,-1,TRUE
BCAR1,RAPGEF1,1,TRUE
BCAR1,SMAD3,-1,TRUE
BCL10,CHUK,1,TRUE
BCL10,IKBKG,1,TRUE
BCL10,RELA,1,TRUE
BCL2,BECN1,-1,TRUE
BCL2,BID,-1,TRUE
BCL2,BIK,-1,TRUE
BCL2,MYC,1,TRUE
BCL2,PARP1,-1,TRUE
BCL2,XRCC6,-1,TRUE
BCL2L1,BCL2,1,TRUE
BCL2L1,TP53,-1,TRUE
BCL2L11,BCL2,-1,TRUE
BCL2L11,BCL2L1,-1,TRUE
BCL3,NFKB1,1,TRUE
BCL3,NFKB2,1,TRUE
BCL6,ZBTB17,-1,TRUE
BCR,PLCG1,1,TRUE
BCR,RAC1,-1,TRUE
BCR,RASA1,1,TRUE
BCR,YWHAQ,1,TRUE
BECN1,HMGB1,1,TRUE
BECN1,USP10,1,TRUE
BECN1,USP13,1,TRUE
BID,BCL2L1,-1,TRUE
BIK,BCL2L1,-1,TRUE
BIRC2,CASP3,-1,TRUE
BIRC2,CASP7,-1,TRUE
BIRC2,CASP8,-1,TRUE
BIRC2,CASP9,-1,TRUE
BIRC2,IKBKG,1,TRUE
BIRC2,RIPK1,1,TRUE
BIRC2,RIPK2,1,TRUE
BIRC3,BIRC2,1,TRUE
BIRC3,CASP3,-1,TRUE
BIRC3,CASP7,-1,TRUE
BIRC3,CASP8,-1,TRUE
BIRC3,CASP9,-1,TRUE
BIRC3,RIPK1,1,TRUE
BIRC3,RIPK2,1,TRUE
BIRC5,CASP3,-1,TRUE
BIRC5,CASP7,-1,TRUE
BIRC5,CASP9,-1,TRUE
BIRC5,XIAP,1,TRUE
BIRC6,CASP3,-1,TRUE
BIRC6,CASP7,-1,TRUE
BIRC6,CASP9,-1,TRUE
BIRC6,DIABLO,-1,TRUE
BLM,FANCD2,1,TRUE
BLM,TP53,1,TRUE
BLM,TP53BP1,1,TRUE
BMI1,CDKN2A,-1,TRUE
BMPR1A,FAM83G,1,TRUE
BMPR1A,SMAD5,1,TRUE
BNIP2,CDC42,1,TRUE
BNIP3,BCL2,-1,TRUE
BNIP3,BCL2L1,-1,TRUE
BNIP3L,BCL2,-1,TRUE
BNIP3L,BCL2L1,-1,TRUE
BNIP3L,GABARAPL1,1,TRUE
BORA,AURKA,1,TRUE
BRAF,YWHAB,1,TRUE
BRAF,YWHAQ,1,TRUE
BRCA1,FANCD2,1,TRUE
BRCA1,NFKB1,1,TRUE
BRCA1,PALB2,1,TRUE
BRCA1,RBBP8,1,TRUE
BRCA2,SMAD3,1,TRUE
BRD4,CDK9,1,TRUE
BRD4,EP300,1,TRUE
BRD4,MYC,-1,TRUE
BRIP1,BLM,1,TRUE
BRIP1,BRCA1,1,TRUE
BTG2,CCND1,-1,TRUE
BTG2,NFE2L2,1,TRUE
BUB1B,CDC20,-1,TRUE
CABIN1,PPP3CA,-1,TRUE
CAD,Enzyme7220__CAD,1,TRUE
CALM1,ATP2B1,1,TRUE
CALM1,CAMK1,1,TRUE
CALM1,CAMK2D,1,TRUE
CALM1,CAMK2G,1,TRUE
CALM1,CAMKK1,1,TRUE
CALM1,CAMKK2,1,TRUE
CALM1,DAPK1,1,TRUE
CALM1,MARCKS,-1,TRUE
CALM1,PPP3CA,1,TRUE
CALM1,PPP3CB,1,TRUE
CALM1,PPP3CC,1,TRUE
CALM1,RAC1,1,TRUE
CALM1,RIN1,1,TRUE
CAMK1,ATF1,1,TRUE
CAMK1,CREB1,1,TRUE
CAMK1,HDAC5,-1,TRUE
CAMK1,PPME1,-1,TRUE
CAMK2D,ANKRD28,-1,TRUE
CAMK2D,CREB1,1,TRUE
CAMK2D,STAT1,1,TRUE
CAMK2G,ATF1,1,TRUE
CAMK2G,CREB1,1,TRUE
CAMK2G,HDAC5,-1,TRUE
CAMK2G,NCOR2,-1,TRUE
CAMK2G,STAT1,1,TRUE
CAMKK1,AKT1,1,TRUE
CAMKK1,CAMK1,1,TRUE
CAMKK2,AKT1,1,TRUE
CAMKK2,CAMK1,1,TRUE
CAPN1,BCL2,-1,TRUE
CAPN1,BCL2L1,-1,TRUE
CAPN1,BID,1,TRUE
CAPN1,CABIN1,-1,TRUE
CAPN1,CBL,-1,TRUE
CAPN1,COL1A1,1,TRUE
CAPN1,CTTN,-1,TRUE
CAPN1,FLNA,-1,TRUE
CAPN1,GSK3A,1,TRUE
CAPN1,GSK3B,1,TRUE
CAPN1,MARCKS,-1,TRUE
CAPN1,RHOA,-1,TRUE
CAPN2,BCL2,-1,TRUE
CAPN2,BCL2L1,-1,TRUE
CAPN2,BID,1,TRUE
CAPN2,GSK3A,1,TRUE
CAPN2,GSK3B,1,TRUE
CARD11,MALT1,1,TRUE
CARM1,RUNX1,-1,TRUE
CASP2,BID,1,TRUE
CASP2,FAS,1,TRUE
CASP2,RIPK1,1,TRUE
CASP3,AKT1,-1,TRUE
CASP3,APAF1,1,TRUE
CASP3,ARHGDIB,1,TRUE
CASP3,BRCA1,-1,TRUE
CASP3,CAD,1,TRUE
CASP3,CASP7,1,TRUE
CASP3,CASP9,1,TRUE
CASP3,CDKN1A,1,TRUE
CASP3,CTNNB1,-1,TRUE
CASP3,EIF2A,-1,TRUE
CASP3,EIF4G1,-1,TRUE
CASP3,GSN,-1,TRUE
CASP3,ITGB4,-1,TRUE
CASP3,KDM4C,-1,TRUE
CASP3,KRT18,1,TRUE
CASP3,MLH1,1,TRUE
CASP3,PARP1,-1,TRUE
CASP3,PIP5K1A,1,TRUE
CASP3,PKN1,1,TRUE
CASP3,PPP2R5C,-1,TRUE
CASP3,PPP3R1,1,TRUE
CASP3,PSEN1,1,TRUE
CASP3,PSIP1,-1,TRUE
CASP3,PTK2,-1,TRUE
CASP3,PXN,-1,TRUE
CASP3,RABEP1,1,TRUE
CASP3,RB1,-1,TRUE
CASP3,RELA,-1,TRUE
CASP3,ROCK1,1,TRUE
CASP3,STK3,1,TRUE
CASP6,APP,1,TRUE
CASP6,HIPK2,1,TRUE
CASP6,LMNA,-1,TRUE
CASP6,NUMA1,-1,TRUE
CASP6,PSEN2,1,TRUE
CASP6,TFAP2A,1,TRUE
CASP6,TOP1,1,TRUE
CASP7,CAST,1,TRUE
CASP7,ITGB4,-1,TRUE
CASP7,PARP1,-1,TRUE
CASP7,PSEN1,1,TRUE
CASP7,TNFRSF1A,-1,TRUE
CASP8,CASP3,1,TRUE
CASP8,CASP7,1,TRUE
CASP8,HDAC7,1,TRUE
CASP8,IKBKB,1,TRUE
CASP8,PSEN1,1,TRUE
CASP8,RALBP1,1,TRUE
CASP8,RIPK1,-1,TRUE
CASP8AP2,NFKB1,1,TRUE
CASP9,CASP3,1,TRUE
CASP9,CASP7,1,TRUE
CAST,CAPN1,-1,TRUE
CAST,CAPN2,-1,TRUE
CAT,Enzyme5692__CAT,1,TRUE
CAV1,HMGA1,1,TRUE
CAV1,LRP6,1,TRUE
CAV1,NEU3,1,TRUE
CAV1,PPP2CA,-1,TRUE
CAV1,SOS1,1,TRUE
CBL,CFLAR,-1,TRUE
CBL,EPOR,-1,TRUE
CBL,IGF1R,-1,TRUE
CBL,ITGA5,-1,TRUE
CBL,ITGAV,-1,TRUE
CBL,PIK3CA,-1,TRUE
CBL,PIK3R1,-1,TRUE
CBL,PIK3R2,-1,TRUE
CBL,TYK2,-1,TRUE
CBLB,CRK,-1,TRUE
CBLB,EGFR,-1,TRUE
CBLB,GRB2,-1,TRUE
CBLB,MET,-1,TRUE
CBLB,PIK3CA,-1,TRUE
CBLB,PIK3R1,-1,TRUE
CBLB,PIK3R2,-1,TRUE
CBLB,SHC1,-1,TRUE
CBLB,SRC,-1,TRUE
CBLB,SYK,-1,TRUE
CBLB,VAV2,-1,TRUE
CCAR2,SIRT1,-1,TRUE
CCNA2,E2F1,1,TRUE
CCNA2,RB1,-1,TRUE
CCND1,CDK4,1,TRUE
CCND1,CDK6,1,TRUE
CCND1,RB1,-1,TRUE
CCND1,RBL1,-1,TRUE
CCND1,STAT3,-1,TRUE
CCND3,CCNE1,1,TRUE
CCND3,CDK4,1,TRUE
CCND3,CDK6,1,TRUE
CCND3,RB1,-1,TRUE
CCNE1,E2F1,1,TRUE
CCNE1,MYBL2,1,TRUE
CCNE2,CDKN1B,-1,TRUE
CCNE2,CDKN1C,-1,TRUE
CCNF,FZR1,-1,TRUE
CCNG1,MDM2,1,TRUE
CD2AP,ACTB,1,TRUE
