Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
PCNA,1,0,0,1,-1,1,-1,-1,-0.8265991058433075
PIAS1,1,0,1,0,1,1,1,1,2.2898938131820885
PIK3R1,1,0,1,0,1,1,1,1,3.219656852851615
PPP2CA,0,0,0,1,-1,0,-1,-1,0.7735697267252718
PRKACA,1,0,1,0,1,1,1,1,2.9178176261165567
PRKCA,1,0,1,0,1,1,1,1,2.935732385510591
PRKCD,1,0,1,0,1,1,1,1,3.176665257158597
PRKDC,1,0,1,0,1,1,1,1,2.270610161514067
PTK2,1,0,1,0,1,1,1,1,2.3152298875036386
PTK2B,1,0,1,0,1,1,1,1,3.1384981823211517
PTPN1,1,0,1,0,1,1,1,1,2.389314464900301
PTPN6,2,0,0,1,-1,1,-1,-1,-0.5258728260015465
RAC1,1,0,1,0,1,1,1,1,3.278904478606325
RAF1,1,0,1,0,1,1,1,1,1.8938694416075532
RARA,1,0,1,0,1,1,1,1,4.635357757350726
RB1,1,0,1,0,1,1,1,1,3.287641821265722
RELA,1,0,1,0,1,1,1,1,4.891191656573592
RELB,1,0,1,0,1,1,1,1,6.200429531628194
RIPK2,1,0,1,0,1,1,1,1,2.9751901530158347
RPS6KA1,1,0,1,0,1,1,1,1,2.2636103983413225
RPS6KA3,1,0,1,0,1,1,1,1,4.138902155232744
RPS6KA4,1,0,1,0,1,1,1,1,1.798977610925121
RUNX1,1,0,1,0,1,1,1,1,5.669603720799593
SKP2,1,0,1,0,1,1,1,1,1.941587362112275
SMAD3,3,0,1,0,1,1,1,1,2.443357233087656
SMAD3,3,0,1,0,1,1,1,1,6.250711166096205
SMAD4,1,0,1,0,1,1,1,1,4.519349452893868
SP1,1,0,1,0,1,1,1,1,3.6056710434792256
SP3,1,0,1,0,1,1,1,1,5.508311997144065
SRC,1,0,1,0,1,1,1,1,3.3170383770735627
SRF,1,0,1,0,1,1,1,1,11.457427235080493
SRPK2,1,0,1,0,1,1,1,1,2.150997385104768
STAT1,1,0,1,0,1,1,1,1,10.813445240222029
STAT3,1,0,1,0,1,1,1,1,7.911350863970297
STAT5B,1,0,1,0,1,1,1,1,5.025612229591523
SYK,1,0,1,0,1,1,1,1,2.608542068861039
TAB1,1,0,0,1,-1,1,-1,-1,-1.3179286489520092
TFDP1,1,0,0,1,-1,1,-1,-1,-1.664344874768788
TGFB1,2,0,1,0,1,1,1,1,1.9694740546816296
TGFB1,2,0,1,0,1,1,1,1,2.307016516662077
TGFBR2,3,0,1,0,1,1,1,1,1.5851099816558878
THBS1,2,0,1,0,1,1,1,1,1.8528892236533885
THRA,0,0,1,0,1,0,1,1,-0.2060477695005541
TNK2,1,0,1,0,1,1,1,1,1.5516077724162374
TP53,1,0,1,0,1,1,1,1,6.567530020504592
TRAF2,1,0,0,1,-1,1,-1,-1,-0.38284379453323447
TRIM28,1,0,0,1,-1,1,-1,-1,-1.0845070768724503
USF1,1,0,1,0,1,1,1,1,3.9193143089935942
VEGFA,2,0,1,0,1,1,1,1,2.8433902980560695
WEE1,0,0.8,0,0.2,-0.2,0,-0.2,-1,NA
WNK1,1,0,1,0,1,1,1,1,2.027053561912133
ZEB2,1,0,1,0,1,1,1,1,5.872647980133611
