Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
MTOR,5,0,1,0,1,1,1,1,2.8235335133683117
MYB,4,0,0,1,-1,1,-1,-1,-0.9380213849063682
MYC,4,0,0,1,-1,1,-1,-1,-5.155864131816764
NCOA1,4,0,1,0,1,1,1,1,3.4305454413036474
NCOA2,4,0,0,1,-1,1,-1,-1,-1.08618717657381
NCOR2,5,0,0,1,-1,1,-1,-1,-0.561866642823035
NFATC3,4,0,1,0,1,0,1,1,NA
NFE2L2,4,0,1,0,1,1,1,1,3.8558189630713806
NFKB1,4,0,1,0,1,1,1,1,6.341658130739368
NOTCH1,3,0,0,1,-1,1,-1,-1,-0.705752569760374
NR2F6,4,0,0,1,-1,1,-1,-1,-0.6867509231599188
NR3C1,4,0,1,0,1,1,1,1,4.267822370959261
NRIP1,5,0,1,0,1,1,1,1,1.6358547293421823
NUAK1,5,0,1,0,1,1,1,1,1.6020177087980316
PAK1,5,0,1,0,1,1,1,1,1.9295238737211904
PAK2,5,0,1,0,1,1,1,1,4.080007874627184
PAX8,4,0,0,1,-1,1,-1,-1,-1.9983068419761552
PCNA,5,0,0,1,-1,1,-1,-1,-0.8265991058433075
PIAS1,5,0,1,0,1,1,1,1,2.2898938131820885
PIK3R1,5,0,1,0,1,1,1,1,3.219656852851615
PKN1,5,0,1,0,1,1,1,1,1.92901792896476
PLK1,5,0,0,1,-1,1,-1,-1,-2.1274106082520947
PPP2CA,5,0,0,1,-1,0,-1,-1,0.7735697267252718
PPP2R5D,5,0,1,0,1,1,1,1,3.706213093739709
PRKACA,5,0,1,0,1,1,1,1,2.9178176261165567
PRKCA,5,0,1,0,1,1,1,1,2.935732385510591
PRKCD,5,0,1,0,1,1,1,1,3.176665257158597
PRKCE,5,0,1,0,1,1,1,1,2.041074931237392
PRKDC,5,0,1,0,1,1,1,1,2.270610161514067
PTK2,5,0,1,0,1,1,1,1,2.3152298875036386
PTK2B,5,0,1,0,1,1,1,1,3.1384981823211517
PTPN1,5,0,1,0,1,1,1,1,2.389314464900301
PTPN11,5,0,1,0,1,1,1,1,2.4238508080318693
PTPN6,2,0,0,1,-1,1,-1,-1,-0.5258728260015465
RAC1,5,0,1,0,1,1,1,1,3.278904478606325
RAF1,5,0,1,0,1,1,1,1,1.8938694416075532
RARA,4,0,1,0,1,1,1,1,4.635357757350726
RB1,5,0,1,0,1,1,1,1,3.287641821265722
RELA,4,0,1,0,1,1,1,1,4.891191656573592
RELB,4,0,1,0,1,1,1,1,6.200429531628194
RHOA,5,0,1,0,1,1,1,1,2.653826550510556
ROCK1,5,0,1,0,1,1,1,1,2.0815444730828863
ROCK2,5,0,0,1,-1,1,-1,-1,-0.5403645088365995
RPS6KA1,5,0,1,0,1,1,1,1,2.2636103983413225
RPS6KA3,5,0,1,0,1,1,1,1,4.138902155232744
RPS6KA4,5,0,1,0,1,1,1,1,1.798977610925121
RPS6KB1,5,0.8,0,0.2,-0.2,0,-0.2,-1,0.5524029023873188
RUNX1,4,0,1,0,1,1,1,1,5.669603720799593
SKP2,5,0,1,0,1,1,1,1,1.941587362112275
SMAD3,3,0,1,0,1,1,1,1,6.250711166096205
SMAD3,3,0,1,0,1,1,1,1,2.443357233087656
SMAD4,4,0,1,0,1,1,1,1,4.519349452893868
SMO,5,0,1,0,1,1,1,1,3.668150565297571
SP1,4,0,1,0,1,1,1,1,3.6056710434792256
SP3,4,0,1,0,1,1,1,1,5.508311997144065
SRC,5,0,1,0,1,1,1,1,3.3170383770735627
SRF,4,0,1,0,1,1,1,1,11.457427235080493
SRPK2,5,0,1,0,1,1,1,1,2.150997385104768
STAT1,4,0,1,0,1,1,1,1,10.813445240222029
STAT3,4,0,1,0,1,1,1,1,7.911350863970297
STAT5B,4,0,1,0,1,1,1,1,5.025612229591523
STK11,5,0,1,0,1,1,1,1,2.1897834411271844
SYK,5,0,1,0,1,1,1,1,2.608542068861039
TAB1,5,0,0,1,-1,1,-1,-1,-1.3179286489520092
TCF12,4,0,1,0,1,1,1,1,5.156408766618424
TFAP2A,4,0,1,0,1,1,1,1,4.4995798265780405
TFDP1,4,0,0,1,-1,1,-1,-1,-1.664344874768788
TGFB1,2,0,1,0,1,1,1,1,2.307016516662077
TGFB1,2,0,1,0,1,1,1,1,1.9694740546816296
TGFBR2,3,0,1,0,1,1,1,1,1.5851099816558878
THBS1,2,0,1,0,1,1,1,1,1.8528892236533885
THRA,4,0,1,0,1,0,1,1,-0.2060477695005541
TNK2,5,0,1,0,1,1,1,1,1.5516077724162374
TP53,4,0,1,0,1,1,1,1,6.567530020504592
TRAF6,5,0,1,0,1,1,1,1,1.647463100241479
TRIM28,5,0,0,1,-1,1,-1,-1,-1.0845070768724503
USF1,4,0,1,0,1,1,1,1,3.9193143089935942
VEGFA,2,0,1,0,1,1,1,1,2.8433902980560695
WEE1,5,0.8,0,0.2,-0.2,0,-0.2,-1,NA
WNK1,5,0,1,0,1,1,1,1,2.027053561912133
YY1,4,0,0,1,-1,1,-1,-1,-0.9541404011055772
ZMIZ1,5,0,0,1,-1,1,-1,-1,-0.7405016533460359
