source,interaction,target,sign
HRAS,1,RAF1,1
IKBKG,1,NFKB1,1
IKBKG,1,RELA,1
ITGAV,1,PTK2,1
ITGB1,1,EGFR,1
ITGB1,1,PTK2,1
ITGB1,1,PTK2B,1
ITGB5,1,PTK2,1
JUN,1,EGFR,1
JUN,1,FOSL1,1
JUN,1,FOSL2,1
JUN,1,MYC,-1
JUN,1,NR3C1,1
JUNB,1,EGFR,1
KITLG,1,AKT1,1
KITLG,1,EGFR,1
KITLG,1,STAT3,1
MAP2K1,1,GSK3B,1
MAP2K1,1,MAPK1,1
MAP2K1,1,MAPK14,1
MAP2K1,1,MAPK3,1
MAP2K1,1,MAPK8,1
MAP2K1,1,RPS6KA4,1
MAP2K1,1,STAT3,1
MAP2K2,1,MAPK1,1
MAP2K2,1,MAPK3,1
MAP2K2,1,MAPK8,1
MAP2K2,1,STAT3,1
MAPK1,1,CREB5,1
MAPK1,1,ETS1,1
MAPK1,1,FOS,1
MAPK1,1,GATA2,1
MAPK1,1,HIF1A,1
MAPK1,1,JUN,1
MAPK1,1,MAPK3,1
MAPK1,1,MAPKAPK2,1
MAPK1,1,MAPKAPK5,1
MAPK1,1,PAK1,1
MAPK1,1,RAF1,1
MAPK1,1,RARA,1
MAPK1,1,RELA,1
MAPK1,1,RPS6KA4,1
MAPK1,1,RUNX1,1
MAPK1,1,SMAD3,1
MAPK1,1,SMAD4,1
MAPK1,1,SP1,1
MAPK1,1,SP3,1
MAPK1,1,STAT1,1
MAPK1,1,STAT3,1
MAPK1,1,TP53,1
MAPK11,1,CREB5,1
MAPK11,1,FOS,1
MAPK11,1,HIF1A,1
MAPK11,1,JUN,1
MAPK11,1,MAP2K2,1
MAPK11,1,MAPK14,1
MAPK11,1,MAPK3,1
MAPK11,1,MAPKAPK5,1
MAPK11,1,MEF2A,1
MAPK11,1,MITF,1
MAPK11,1,NR3C1,1
MAPK11,1,RPS6KA4,1
MAPK11,1,STAT1,1
MAPK11,1,TAB1,-1
MAPK11,1,TP53,1
MAPK11,1,USF1,1
MAPK14,0.5,ADAM17,1
MAPK14,1,CREB5,1
MAPK14,1,CSNK2B,1
MAPK14,1,ELAVL1,1
MAPK14,1,EPHB2,1
MAPK14,1,ETS1,1
MAPK14,1,ETS2,1
MAPK14,1,FOS,1
MAPK14,1,GATA2,1
MAPK14,1,JUN,1
MAPK14,1,JUNB,1
MAPK14,1,MAP2K2,1
MAPK14,1,MAP3K11,-1
MAPK14,1,MAPKAPK2,1
MAPK14,1,MAPKAPK5,1
MAPK14,1,MEF2A,1
MAPK14,1,MEF2D,1
MAPK14,1,MITF,1
MAPK14,1,NR3C1,1
MAPK14,1,RARA,1
MAPK14,1,RELA,1
MAPK14,1,RPS6KA4,1
MAPK14,1,SMAD3,1
MAPK14,1,STAT1,1
MAPK14,1,STAT3,1
MAPK14,1,TAB1,-1
MAPK14,1,TP53,1
MAPK14,1,USF1,1
MAPK3,0.5,ADAM17,1
MAPK3,1,CREB5,1
MAPK3,1,ETS1,1
MAPK3,1,FOS,1
MAPK3,1,HIF1A,1
MAPK3,1,JUN,1
MAPK3,1,MAPK8,1
MAPK3,1,MAPKAPK2,1
MAPK3,1,PTPN11,1
MAPK3,1,RAF1,1
MAPK3,1,RELA,1
MAPK3,1,RPS6KA4,1
MAPK3,1,SMAD3,1
MAPK3,1,SMAD4,1
MAPK3,1,SP1,1
MAPK3,1,SP3,1
MAPK3,1,STAT3,1
MAPK3,1,TP53,1
MAPK8,1,AKT1,1
MAPK8,1,FOS,1
MAPK8,1,FOSL1,1
MAPK8,1,JUN,1
MAPK8,1,JUNB,1
MAPK8,1,MAPK14,1
MAPK8,1,MITF,1
MAPK8,1,RARA,1
MAPK8,1,SMAD3,1
MAPK8,1,SMAD4,1
MAPK8,1,SP1,1
MAPK8,1,SRF,1
MAPK8,1,STAT1,1
MAPK8,1,STAT3,1
MAPK8,1,TP53,1
MAPKAPK2,1,ELAVL1,1
MAPKAPK2,1,SRF,1
MAPKAPK5,1,MAPK8,1
MAPKAPK5,1,SMAD4,1
MAPKAPK5,1,TP53,1
MEF2A,1,JUN,1
MEF2D,1,JUN,1
MEF2D,1,MEF2A,1
MITF,1,HIF1A,1
MTOR,1,AKT1,1
MTOR,1,HIF1A,1
MTOR,1,STAT3,1
MYC,1,CCNA2,1
MYC,1,CCNE1,1
MYC,1,PCNA,1
MYC,1,THBS1,-1
NFKB1,1,EGFR,1
NFKB1,1,JUN,1
NFKB1,1,VEGFA,1
NOTCH1,1,CHUK,1
NOTCH1,1,PAX8,1
NOTCH1,1,ZMIZ1,1
NR3C1,1,CAV1,1
NR3C1,1,SMAD3,1
PAK1,1,ABL1,1
PAK1,1,MAP2K1,1
PAK1,1,RAF1,1
PAK1,0.2,WEE1,-1
PCNA,1,CDK2,1
PIK3R1,1,AKT1,1
PIK3R1,1,MAPK8,1
PIK3R1,1,PRKCZ,1
PIK3R1,1,RAC1,1
PIK3R1,1,STAT3,1
PPM1G,1,YBX1,1
PRKCA,1,ABL1,1
PRKCA,0.5,ADAM17,1
PRKCA,1,CREBBP,-1
PRKCA,1,DAG1,1
PRKCA,1,EIF4E,1
PRKCA,1,EPHA2,-1
PRKCA,1,ERBB2,-1
PRKCA,1,FOS,1
PRKCA,1,HRAS,1
PRKCA,1,ITGB1,1
PRKCA,1,ITGB5,1
PRKCA,1,MAPK1,1
PRKCA,1,MAPK3,1
PRKCA,1,MTOR,1
PRKCA,1,NFE2L2,1
PRKCA,1,PTK2,1
PRKCA,1,PTK2B,1
PRKCA,1,PTPN11,1
PRKCA,1,RAC1,1
PRKCA,1,RAF1,1
PRKCA,1,RARA,1
PRKCA,1,RELA,1
PRKCA,1,RHOA,1
PRKCA,1,SRF,1
PRKCA,1,STAT3,1
PRKCA,1,TLN1,1
PRKCA,1,TP53,1
PRKCA,1,VCL,1
PRKCD,1,CTNNB1,-1
PRKCD,1,ELAVL1,1
PRKCD,1,MAP2K1,1
PRKCD,1,MAPK1,1
PRKCD,1,MAPK8,1
PRKCD,1,NFE2L2,1
PRKCD,1,NR2F6,-1
PRKCD,1,PTK2B,1
PRKCD,1,RAF1,1
PRKCD,1,RELA,1
PRKCD,1,STAT1,1
PRKCD,1,STAT3,1
PRKCD,1,TP53,1
PRKCD,1,TRIM28,-1
PRKCZ,1,HRAS,1
PRKCZ,1,MAPK1,1
PRKCZ,1,MAPK3,1
PRKCZ,1,MAPK8,1
PRKCZ,1,NFKB1,1
PRKCZ,1,RELA,1
PRKCZ,1,SP1,1
PRKDC,1,ABL1,1
PRKDC,1,AKT1,1
PRKDC,1,MAPK8,1
PRKDC,1,SRF,1
PRKDC,1,TP53,1
PRKDC,1,USF1,1
PTK2,1,BCAR1,1
PTK2,1,PIK3R1,1
PTK2,1,RAC1,1
PTK2,1,STAT1,1
PTK2,1,TLN1,1
PTK2B,1,EGFR,1
PTK2B,1,GSK3B,1
PTK2B,1,PTK2,1
PTK2B,1,RAC1,1
PTK2B,1,STAT3,1
PTPN1,1,STAT3,1
PTPN11,1,ERBB2,-1
PTPN11,1,HRAS,1
PTPN11,1,STAT1,1
PTPN11,1,STAT3,1
RAC1,1,AKT1,1
RAC1,1,MAP2K1,1
RAC1,1,MAP2K2,1
RAC1,1,MAPK1,1
RAC1,1,MAPK8,1
RAC1,1,PAK1,1
RAC1,1,PIK3R1,1
RAC1,1,PRKCD,1
RAC1,1,STAT3,1
RAF1,1,MAP2K1,1
RAF1,1,MAP2K2,1
RAF1,1,RB1,1
RAF1,1,RELA,1
RARA,1,EGFR,1
RARA,1,PRKCA,1
RB1,1,E2F2,-1
RB1,1,E2F3,-1
RB1,1,HIF1A,1
RB1,1,JUN,1
RB1,1,MYC,-1
RB1,1,SP1,1
RB1,1,SP3,1
RB1,1,YY1,-1
RELA,1,EGFR,1
RELA,1,EPAS1,1
RELA,1,JUN,1
RELA,1,MYC,-1
RELA,1,NCOR2,-1
RELA,1,VEGFA,1
RHOA,1,MAPK1,1
RHOA,1,MAPK3,1
RHOA,1,MAPK8,1
RHOA,1,PAK1,1
RHOA,1,PTK2,1
RPS6KA4,1,CREB5,1
RPS6KA4,1,FOS,1
RPS6KA4,1,RELA,1
RUNX1,1,MYC,-1
SMAD3,1,JUN,1
SMAD3,1,MYC,-1
SMAD3,1,VEGFA,1
SMAD4,1,JUN,1
SMAD4,1,MYC,-1
SP1,1,NR3C1,1
SP1,1,VEGFA,1
SRF,1,FOSL1,1
STAT1,1,MYC,-1
STAT1,1,VEGFA,1
STAT3,1,EGFR,1
STAT3,1,STAT1,1
STAT3,1,VEGFA,1
SYK,1,MAPK11,1
SYK,1,MAPK14,1
SYK,1,PIK3R1,1
SYK,1,PRKCA,1
SYK,1,PRKCD,1
SYK,1,PTK2,1
SYK,1,PTK2B,1
SYK,1,STAT3,1
TAB1,1,CHUK,1
TFDP1,1,CCNE1,1
TFDP1,1,PCNA,1
THBS1,1,EGFR,1
TNK2,1,AKT1,1
TNK2,1,BCAR1,1
TP53,1,CAV1,1
TP53,1,CHEK1,-1
TP53,1,CTNNB1,-1
TP53,1,EGFR,1
TP53,1,MYC,-1
TP53,1,THBS1,1
TRIM28,1,STAT1,-1
TRIM28,1,STAT3,-1
VEGFA,1,EGFR,1
WEE1,0.2,IRF3,1
YY1,1,EPAS1,-1
YY1,1,MYC,1
ZMIZ1,1,MYC,1
ZMIZ1,1,NOTCH1,1
THBS1,1,ITGAV,1
THBS1,1,ITGB1,1
ADAM17,1,ITGB1,1
ADAM17,1,NOTCH1,1
VEGFA,1,EGFR,1
VEGFA,1,ITGB1,1
VEGFA,1,ITGAV,1
VEGFA,1,EPHB2,1
YBX1,1,NOTCH1,1
HRAS,1,CAV1,1
TLN1,1,ITGB5,1
VCL,1,ITGB5,1
