Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
PRKDC,1,0,1,0,1,1,1,1,2.270610161514067
PTK2,1,0,1,0,1,1,1,1,2.3152298875036386
PTK2B,1,0,1,0,1,1,1,1,3.1384981823211517
PTPN1,1,0,1,0,1,1,1,1,2.389314464900301
RAC1,1,0,1,0,1,1,1,1,3.278904478606325
RAF1,1,0,1,0,1,1,1,1,1.8938694416075532
RB1,1,0,1,0,1,1,1,1,3.287641821265722
RBL2,0,0,0,1,-1,0,-1,-1,NA
RELA,1,0,1,0,1,1,1,1,4.891191656573592
ROCK2,1,0,0,1,-1,1,-1,-1,-0.5403645088365995
RPS6KA1,1,0,1,0,1,1,1,1,2.2636103983413225
RPS6KA4,1,0,1,0,1,1,1,1,1.798977610925121
RUNX1,1,0,1,0,1,1,1,1,5.669603720799593
SMAD3,3,0,1,0,1,1,1,1,2.443357233087656
SMAD3,3,0,1,0,1,1,1,1,6.250711166096205
SMAD4,1,0,1,0,1,1,1,1,4.519349452893868
SMO,1,0,1,0,1,1,1,1,3.668150565297571
SP1,1,0,1,0,1,1,1,1,3.6056710434792256
SP3,1,0,1,0,1,1,1,1,5.508311997144065
SRC,1,0,1,0,1,1,1,1,3.3170383770735627
SRF,1,0,1,0,1,1,1,1,11.457427235080493
STAT1,1,0,1,0,1,1,1,1,10.813445240222029
STAT3,1,0,1,0,1,1,1,1,7.911350863970297
STAT5B,1,0,1,0,1,1,1,1,5.025612229591523
SYK,1,0,1,0,1,1,1,1,2.608542068861039
TCF12,1,0,1,0,1,1,1,1,5.156408766618424
TFDP1,1,0,0,1,-1,1,-1,-1,-1.664344874768788
TGFB1,2,0,1,0,1,1,1,1,1.9694740546816296
TGFB1,2,0,1,0,1,1,1,1,2.307016516662077
TGFBR2,3,0,1,0,1,1,1,1,1.5851099816558878
THBS1,2,0,1,0,1,1,1,1,1.8528892236533885
TLN1,2,0,1,0,1,1,1,1,3.051875595096952
TNK2,1,0,1,0,1,1,1,1,1.5516077724162374
TP53,1,0,1,0,1,1,1,1,6.567530020504592
TRAF6,1,0,1,0,1,1,1,1,1.647463100241479
TYK2,1,0,1,0,1,1,1,1,2.2796808102014494
USF1,1,0,1,0,1,1,1,1,3.9193143089935942
VEGFA,2,0,1,0,1,1,1,1,2.8433902980560695
WEE1,0,0.8,0,0.2,-0.2,0,-0.2,-1,NA
YY1,1,0,0,1,-1,1,-1,-1,-0.9541404011055772
ZMIZ1,1,0,0,1,-1,1,-1,-1,-0.7405016533460359
