Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
TGFB1,2,0,1,0,1,1,1,1,1.9694740546816296
TGFBR2,3,0,1,0,1,1,1,1,1.5851099816558878
THBS1,2,0,1,0,1,1,1,1,1.8528892236533885
TLN1,2,0,1,0,1,1,1,1,3.051875595096952
TNK2,5,0,1,0,1,1,1,1,1.5516077724162374
TP53,4,0,1,0,1,1,1,1,6.567530020504592
TRAF6,5,0,1,0,1,1,1,1,1.647463100241479
TYK2,5,0,1,0,1,1,1,1,2.2796808102014494
USF1,4,0,1,0,1,1,1,1,3.9193143089935942
VEGFA,2,0,1,0,1,1,1,1,2.8433902980560695
VRK1,5,0,1,0,1,1,1,1,1.8662746533897576
WEE1,5,0.8,0,0.2,-0.2,0,-0.2,-1,NA
ZMIZ1,5,0,0,1,-1,1,-1,-1,-0.7405016533460359
