Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
JUND,1,0,1,0,1,1,1,1,5.0919292312111715
KITLG,1,0,1,0,1,1,1,1,NA
LIF,1,0,1,0,1,1,1,1,2.4819465602740234
MAP2K1,1,0,1,0,1,1,1,1,NA
MAP2K2,1,0,1,0,1,1,1,1,NA
MAP2K4,1,0,1,0,1,1,1,1,NA
MAP3K1,1,0,1,0,1,1,1,1,NA
MAP3K11,1,0,0,1,-1,1,-1,-1,NA
MAP3K7,1,0,1,0,1,1,1,1,NA
MAPK1,1,0,1,0,1,1,1,1,NA
MAPK11,1,0,1,0,1,1,1,1,NA
MAPK14,1,0,1,0,1,1,1,1,NA
MAPK3,1,0,1,0,1,1,1,1,NA
MAPK8,1,0,1,0,1,1,1,1,NA
MAPK9,1,0,1,0,1,1,1,1,NA
MAPKAPK2,1,0,1,0,1,1,1,1,NA
MAPKAPK5,1,0,1,0,1,1,1,1,NA
MED1,0,0,1,0,1,0,1,1,NA
MEF2A,1,0,1,0,1,1,1,1,8.028277568645372
MEF2D,1,0,1,0,1,1,1,1,NA
MET,3,0,1,0,1,1,1,1,0.9813927297039747
MITF,1,0,1,0,1,1,1,1,9.657052573466224
MMP14,0,0,0,1,-1,0,-1,-1,NA
MTOR,1,0,1,0,1,1,1,1,NA
MYB,1,0,0,1,-1,1,-1,-1,-0.9380213849063682
MYC,1,0,0,1,-1,1,-1,-1,-5.155864131816764
NCOA1,1,0,1,0,1,1,1,1,NA
NCOR2,1,0,0,1,-1,1,-1,-1,NA
NFATC3,0,0,1,0,1,0,1,1,NA
NFKB1,1,0,1,0,1,1,1,1,6.341658130739368
NOTCH1,3,0,0,1,-1,1,-1,-1,-0.705752569760374
NR3C1,1,0,1,0,1,1,1,1,4.267822370959261
NRIP1,1,0,1,0,1,1,1,1,NA
NUAK1,1,0,1,0,1,1,1,1,NA
PAK1,1,0,1,0,1,1,1,1,NA
PAK2,1,0,1,0,1,1,1,1,NA
PAX8,1,0,0,1,-1,1,-1,-1,NA
PCNA,1,0,0,1,-1,1,-1,-1,NA
PIK3R1,1,0,1,0,1,1,1,1,NA
PPP2CA,0,0,0,1,-1,0,-1,-1,NA
PPP2R5D,1,0,1,0,1,1,1,1,NA
PRKACA,1,0,1,0,1,1,1,1,NA
PRKCA,1,0,1,0,1,1,1,1,NA
PRKCD,1,0,1,0,1,1,1,1,NA
PRKCE,1,0,1,0,1,1,1,1,NA
PRKCZ,1,0,1,0,1,1,1,1,NA
PRKDC,1,0,1,0,1,1,1,1,NA
PTK2,1,0,1,0,1,1,1,1,NA
PTK2B,1,0,1,0,1,1,1,1,NA
PTPN1,1,0,1,0,1,1,1,1,NA
PTPN11,1,0,1,0,1,1,1,1,NA
PTPN6,2,0,0,1,-1,1,-1,-1,NA
RAC1,1,0,1,0,1,1,1,1,NA
RAF1,1,0,1,0,1,1,1,1,NA
RARA,1,0,1,0,1,1,1,1,4.635357757350726
RB1,1,0,1,0,1,1,1,1,NA
RBL2,0,0,0,1,-1,0,-1,-1,NA
RELA,1,0,1,0,1,1,1,1,4.891191656573592
RHOA,1,0,1,0,1,1,1,1,NA
ROCK1,1,0,1,0,1,1,1,1,NA
RPS6KA1,1,0,1,0,1,1,1,1,NA
RPS6KA3,1,0,1,0,1,1,1,1,NA
RPS6KA4,1,0,1,0,1,1,1,1,NA
RUNX1,1,0,1,0,1,1,1,1,5.669603720799593
SKP2,1,0,1,0,1,1,1,1,NA
SMAD3,3,0,1,0,1,1,1,1,2.443357233087656
SMAD3,3,0,1,0,1,1,1,1,6.250711166096205
SMAD4,1,0,1,0,1,1,1,1,4.519349452893868
SMO,1,0,1,0,1,1,1,1,NA
SP1,1,0,1,0,1,1,1,1,3.6056710434792256
SP3,1,0,1,0,1,1,1,1,5.508311997144065
SRC,1,0,1,0,1,1,1,1,NA
SRF,1,0,1,0,1,1,1,1,11.457427235080491
SRPK2,1,0,1,0,1,1,1,1,NA
STAT1,1,0,1,0,1,1,1,1,10.813445240222029
STAT3,1,0,1,0,1,1,1,1,7.911350863970297
STAT5B,1,0,1,0,1,1,1,1,5.025612229591523
STAT6,1,0,1,0,1,1,1,1,NA
STK11,1,0,1,0,1,1,1,1,NA
SYK,1,0,1,0,1,1,1,1,NA
TAB1,1,0,0,1,-1,1,-1,-1,NA
TCF12,1,0,1,0,1,1,1,1,5.156408766618424
TFAP2A,1,0,1,0,1,1,1,1,4.4995798265780405
TFDP1,1,0,0,1,-1,1,-1,-1,-1.664344874768788
TGFB1,2,0,1,0,1,1,1,1,2.307016516662077
TGFBR2,3,0,1,0,1,1,1,1,1.5851099816558878
THBS1,2,0,1,0,1,1,1,1,1.8528892236533885
THRA,0,0,1,0,1,0,1,1,NA
TLN1,2,0,1,0,1,1,1,1,3.051875595096952
TNK2,1,0,1,0,1,1,1,1,NA
TP53,1,0,1,0,1,1,1,1,6.567530020504592
TRAF6,1,0,1,0,1,1,1,1,NA
TYK2,1,0,1,0,1,1,1,1,NA
USF1,1,0,1,0,1,1,1,1,3.9193143089935942
VEGFA,2,0,1,0,1,1,1,1,2.8433902980560695
WNK1,1,0,1,0,1,1,1,1,NA
YAP1,1,0,1,0,1,1,1,1,NA
YY1,1,0,0,1,-1,1,-1,-1,-0.9541404011055771
ZMIZ1,1,0,0,1,-1,1,-1,-1,NA
