Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
ITGAV,3,0,1,0,1,1,1,1,2.638047148742996
ITGB1,3,0,1,0,1,1,1,1,3.605959078391144
JAK1,1,0,1,0,1,1,1,1,NA
JUN,1,0,1,0,1,1,1,1,6.289921481510688
KITLG,1,0,1,0,1,1,1,1,NA
LIF,1,0,1,0,1,1,1,1,2.4819465602740234
MAP2K1,1,0,1,0,1,1,1,1,NA
MAP2K4,1,0,1,0,1,1,1,1,NA
MAP3K1,1,0,1,0,1,1,1,1,NA
MAP3K11,1,0,0,1,-1,1,-1,-1,NA
MAPK1,1,0,1,0,1,1,1,1,NA
MAPK8,1,0,1,0,1,1,1,1,NA
MAPKAPK2,1,0,1,0,1,1,1,1,NA
MEF2A,1,0,1,0,1,1,1,1,8.028277568645372
MEF2D,1,0,1,0,1,1,1,1,NA
MET,3,0,1,0,1,1,1,1,0.9813927297039747
MITF,1,0,1,0,1,1,1,1,9.657052573466224
MMP14,0,0,0,1,-1,0,-1,-1,NA
MTOR,1,0,1,0,1,1,1,1,NA
MYB,1,0,0,1,-1,1,-1,-1,-0.9380213849063682
MYC,1,0,0,1,-1,1,-1,-1,-5.155864131816764
NCOA2,1,0,0,1,-1,1,-1,-1,-1.08618717657381
NFATC3,0,0,1,0,1,0,1,1,NA
NFE2L2,1,0,1,0,1,1,1,1,3.8558189630713806
NFKB1,1,0,1,0,1,1,1,1,6.341658130739368
NOTCH1,3,0,0,1,-1,1,-1,-1,-0.705752569760374
NOTCH2,3,0,1,0,1,1,1,1,2.160784246933112
NR2F2,1,0,1,0,1,1,1,1,5.002123697603458
NR2F6,1,0,0,1,-1,1,-1,-1,-0.6867509231599188
NR3C1,1,0,1,0,1,1,1,1,4.267822370959261
NRIP1,1,0,1,0,1,1,1,1,NA
NUAK1,1,0,1,0,1,1,1,1,NA
PAK1,1,0,1,0,1,1,1,1,NA
PAX8,1,0,0,1,-1,1,-1,-1,NA
PCNA,1,0,0,1,-1,1,-1,-1,NA
PIAS1,1,0,1,0,1,1,1,1,NA
PIK3R1,1,0,1,0,1,1,1,1,NA
PPP2CA,0,0,0,1,-1,0,-1,-1,NA
PPP2R5D,1,0,1,0,1,1,1,1,NA
PRKACA,1,0,1,0,1,1,1,1,NA
PRKCD,1,0,1,0,1,1,1,1,NA
PRKCE,1,0,1,0,1,1,1,1,NA
PRKDC,1,0,1,0,1,1,1,1,NA
PTK2,1,0,1,0,1,1,1,1,NA
PTK2B,1,0,1,0,1,1,1,1,NA
PTPN1,1,0,1,0,1,1,1,1,NA
RAF1,1,0,1,0,1,1,1,1,NA
RARA,1,0,1,0,1,1,1,1,4.635357757350726
RB1,1,0,1,0,1,1,1,1,NA
RBPJ,1,0,1,0,1,1,1,1,3.9698492961016347
RELA,1,0,1,0,1,1,1,1,4.891191656573592
RHOA,1,0,1,0,1,1,1,1,NA
RPS6KA1,1,0,1,0,1,1,1,1,NA
SKP2,1,0,1,0,1,1,1,1,NA
SMAD3,3,0,1,0,1,1,1,1,2.443357233087656
SMAD3,3,0,1,0,1,1,1,1,6.250711166096205
SMAD4,1,0,1,0,1,1,1,1,4.519349452893868
SMO,1,0,1,0,1,1,1,1,NA
SNAI1,0,0.5,0.5,0,0.5,0,0.5,1,NA
SRC,1,0,1,0,1,1,1,1,NA
SRF,1,0,1,0,1,1,1,1,11.457427235080491
SRPK2,1,0,1,0,1,1,1,1,NA
STAT1,1,0,1,0,1,1,1,1,10.813445240222029
STAT3,1,0,1,0,1,1,1,1,7.911350863970297
STAT5B,1,0,1,0,1,1,1,1,5.025612229591523
STK11,1,0,1,0,1,1,1,1,NA
SYK,1,0,1,0,1,1,1,1,NA
TDG,1,0,1,0,1,1,1,1,NA
TFAP2A,1,0,1,0,1,1,1,1,4.4995798265780405
TFDP1,1,0,0,1,-1,1,-1,-1,-1.664344874768788
TGFB1,2,0,1,0,1,1,1,1,2.307016516662077
THBS1,2,0,1,0,1,1,1,1,1.8528892236533885
THRA,0,0,1,0,1,0,1,1,NA
TNK2,1,0,1,0,1,1,1,1,NA
TP53,1,0,1,0,1,1,1,1,6.567530020504592
TRIM28,1,0,0,1,-1,1,-1,-1,NA
VDR,1,0,1,0,1,1,1,1,4.403379540441789
VEGFA,2,0,1,0,1,1,1,1,2.8433902980560695
WEE1,0,0.8,0,0.2,-0.2,0,-0.2,-1,NA
WNK1,1,0,1,0,1,1,1,1,NA
ZMIZ1,1,0,0,1,-1,1,-1,-1,NA
